起始时刻,结束时刻,记录数,原始开始索引,原始结束索引,总秒数,怠速秒数,加速秒数,匀速秒数,减速秒数
2017-12-05 18:01:01,2017-12-05 18:02:13,73,131524,131596,73,4,21,22,26
2017-12-05 18:02:13,2017-12-05 18:13:37,532,131596,132127,532,41,218,110,163
2017-12-05 18:13:37,2017-12-05 18:14:38,62,132127,132188,62,2,29,7,24
2017-12-05 18:14:38,2017-12-05 18:15:34,57,132188,132244,57,22,18,3,14
2017-12-05 18:16:05,2017-12-05 18:17:13,69,132275,132343,69,17,18,20,14
2017-12-05 18:17:57,2017-12-05 18:18:50,54,132387,132440,54,3,27,4,20
2017-12-05 18:18:50,2017-12-05 18:21:56,32,132440,132471,32,7,9,4,12
2017-12-05 18:22:02,2017-12-05 18:22:39,38,132477,132514,38,13,14,3,8
2017-12-05 18:24:12,2017-12-05 18:28:12,176,132523,132698,176,15,82,16,63
2017-12-05 18:28:48,2017-12-05 18:30:14,87,132734,132820,87,15,24,23,25
2017-12-05 18:30:14,2017-12-05 18:31:59,106,132820,132925,106,53,20,11,22
2017-12-05 18:31:59,2017-12-05 18:35:04,186,132925,133110,186,112,41,10,23
2017-12-05 18:35:04,2017-12-05 18:37:39,156,133110,133265,156,111,19,7,19
2017-12-05 18:37:39,2017-12-05 18:41:07,209,133265,133473,209,3,71,56,79
2017-12-05 18:41:07,2017-12-05 18:41:35,29,133473,133501,29,20,4,2,3
2017-12-05 18:41:48,2017-12-05 18:42:20,33,133514,133546,33,5,11,5,12
2017-12-05 18:49:11,2017-12-05 18:52:20,190,133608,133797,190,35,72,29,54
2017-12-05 18:52:20,2017-12-05 18:55:57,218,133797,134014,218,29,76,52,61
2017-12-05 18:55:57,2017-12-05 18:58:20,144,134014,134157,144,103,23,8,10
2017-12-05 18:58:20,2017-12-05 18:59:28,69,134157,134225,69,7,31,8,23
2017-12-05 18:59:28,2017-12-05 19:02:08,161,134225,134385,161,19,57,27,58
2017-12-05 19:02:08,2017-12-05 19:05:00,173,134385,134557,173,65,44,27,37
2017-12-05 19:05:00,2017-12-05 19:07:43,120,134557,134676,120,41,43,11,25
2017-12-05 19:07:43,2017-12-05 19:10:28,166,134676,134841,166,66,36,21,43
2017-12-05 19:10:28,2017-12-05 19:11:58,91,134841,134931,91,50,17,9,15
2017-12-05 19:11:58,2017-12-05 19:14:46,169,134931,135099,169,15,67,38,49
2017-12-05 19:14:46,2017-12-05 19:17:13,148,135099,135246,148,47,35,23,43
2017-12-05 19:17:13,2017-12-05 19:18:59,107,135246,135352,107,62,20,7,18
2017-12-05 19:21:00,2017-12-05 19:25:34,275,135472,135746,275,135,59,38,43
2017-12-05 19:25:37,2017-12-05 19:32:35,418,135749,136166,418,40,130,119,129
2017-12-05 19:32:35,2017-12-05 19:33:16,42,136166,136207,42,8,9,10,15
2017-12-05 19:55:41,2017-12-05 19:57:42,122,136323,136444,122,39,32,23,28
2017-12-05 19:57:42,2017-12-05 19:59:07,86,136444,136529,86,17,25,19,25
2017-12-05 19:59:18,2017-12-05 20:00:34,77,136540,136616,77,4,27,19,27
2017-12-05 20:00:34,2017-12-05 20:02:18,105,136616,136720,105,76,10,8,11
2017-12-05 20:03:21,2017-12-05 20:04:33,73,136783,136855,73,11,23,19,20
2017-12-05 20:04:33,2017-12-05 20:06:55,143,136855,136997,143,62,45,15,21
2017-12-05 20:06:55,2017-12-05 20:09:26,152,136997,137148,152,21,37,60,34
2017-12-05 20:30:06,2017-12-05 20:30:38,33,137267,137299,33,4,6,16,7
2017-12-06 08:27:42,2017-12-06 08:31:35,66,137381,137446,66,14,25,14,13
2017-12-06 08:50:59,2017-12-06 08:53:15,137,137670,137806,137,40,47,20,30
2017-12-06 08:53:15,2017-12-06 08:59:33,332,137806,138137,332,27,122,71,112
2017-12-06 08:59:33,2017-12-06 09:07:34,223,138137,138359,223,4,73,60,86
2017-12-06 09:07:34,2017-12-06 09:09:38,125,138359,138483,125,28,40,22,35
2017-12-06 09:26:12,2017-12-06 09:31:48,225,138645,138869,225,129,34,26,36
2017-12-06 09:32:15,2017-12-06 09:37:14,300,138896,139195,300,83,79,53,85
2017-12-06 10:17:30,2017-12-06 10:24:06,297,139450,139746,297,4,112,106,75
2017-12-06 11:11:04,2017-12-06 11:14:51,175,139773,139947,175,88,15,71,1
2017-12-06 11:14:51,2017-12-06 11:16:30,85,139947,140031,85,0,41,35,9
2017-12-06 11:16:30,2017-12-06 11:19:22,162,140031,140192,162,1,66,59,36
2017-12-06 11:19:26,2017-12-06 11:22:37,184,140194,140377,184,39,54,49,42
2017-12-06 11:22:37,2017-12-06 11:25:17,161,140377,140537,161,99,38,5,19
2017-12-06 11:25:17,2017-12-06 11:27:38,59,140537,140595,59,40,19,0,0
2017-12-06 11:27:38,2017-12-06 11:31:50,179,140595,140773,179,58,53,16,52
2017-12-06 11:32:15,2017-12-06 11:40:41,311,140798,141108,311,3,71,181,56
2017-12-06 12:05:19,2017-12-06 12:16:45,456,141252,141707,456,53,159,163,81
2017-12-06 12:16:45,2017-12-06 12:21:17,273,141707,141979,273,87,72,49,65
2017-12-06 13:06:13,2017-12-06 13:07:08,56,142043,142098,56,17,10,24,5
2017-12-06 13:07:08,2017-12-06 13:07:32,25,142098,142122,25,4,8,2,11
2017-12-06 13:07:32,2017-12-06 13:10:26,175,142122,142296,175,11,86,27,51
2017-12-06 13:10:26,2017-12-06 13:10:48,23,142296,142318,23,11,4,0,8
2017-12-06 13:11:31,2017-12-06 13:16:50,320,142361,142680,320,4,137,93,86
2017-12-06 13:16:50,2017-12-06 13:20:06,147,142680,142826,147,4,58,40,45
2017-12-06 13:20:06,2017-12-06 13:21:42,97,142826,142922,97,27,38,10,22
2017-12-06 13:21:42,2017-12-06 13:23:43,64,142922,142985,64,29,27,5,3
2017-12-06 13:23:43,2017-12-06 13:34:22,407,142985,143391,407,98,117,103,89
2017-12-06 13:34:22,2017-12-06 13:35:48,87,143391,143477,87,40,17,6,24
2017-12-06 13:36:42,2017-12-06 13:43:39,321,143531,143851,321,5,137,56,123
2017-12-06 13:43:39,2017-12-06 13:45:39,121,143851,143971,121,22,41,15,43
2017-12-06 13:45:39,2017-12-06 13:48:14,156,143971,144126,156,77,44,8,27
2017-12-06 13:48:14,2017-12-06 13:50:18,125,144126,144250,125,43,35,12,35
2017-12-06 13:50:18,2017-12-06 13:52:27,29,144250,144278,29,11,4,5,9
2017-12-06 13:54:14,2017-12-06 13:56:36,140,144285,144424,140,55,36,13,36
2017-12-06 13:56:36,2017-12-06 13:57:11,36,144424,144459,36,26,4,1,5
2017-12-06 13:57:11,2017-12-06 14:00:24,194,144459,144652,194,69,51,24,50
2017-12-06 14:00:24,2017-12-06 14:02:51,148,144652,144799,148,27,59,19,43
2017-12-06 14:04:13,2017-12-06 14:07:35,203,144807,145009,203,146,18,10,29
2017-12-06 14:07:35,2017-12-06 14:09:15,101,145009,145109,101,80,7,5,9
2017-12-06 14:09:31,2017-12-06 14:10:00,30,145125,145154,30,4,9,8,9
2017-12-06 14:10:10,2017-12-06 14:10:37,28,145164,145191,28,14,5,5,4
2017-12-06 14:10:37,2017-12-06 14:12:20,104,145191,145294,104,5,30,32,37
2017-12-06 14:29:22,2017-12-06 14:32:08,167,145324,145490,167,75,41,24,27
2017-12-06 14:32:08,2017-12-06 14:32:36,29,145490,145518,29,5,9,2,13
2017-12-06 14:32:36,2017-12-06 14:34:56,88,145518,145605,88,10,36,12,30
2017-12-06 14:34:56,2017-12-06 14:35:39,44,145605,145648,44,11,9,11,13
2017-12-06 14:35:39,2017-12-06 14:38:37,178,145648,145825,178,127,22,3,26
2017-12-06 14:38:37,2017-12-06 14:41:10,154,145825,145978,154,81,29,11,33
2017-12-06 14:41:10,2017-12-06 14:45:22,205,145978,146182,205,36,65,24,80
2017-12-06 14:45:26,2017-12-06 14:47:40,85,146186,146270,85,58,8,3,16
2017-12-06 14:47:40,2017-12-06 14:50:11,152,146270,146421,152,87,29,14,22
2017-12-06 14:50:11,2017-12-06 14:51:16,66,146421,146486,66,5,28,9,24
2017-12-06 14:51:16,2017-12-06 14:53:54,159,146486,146644,159,123,18,2,16
2017-12-06 14:54:28,2017-12-06 14:55:10,43,146678,146720,43,2,18,3,20
2017-12-06 14:55:10,2017-12-06 14:58:04,175,146720,146894,175,82,43,15,35
2017-12-06 14:58:04,2017-12-06 14:59:10,67,146894,146960,67,8,24,12,23
2017-12-06 14:59:10,2017-12-06 15:00:09,60,146960,147019,60,26,18,2,14
2017-12-06 15:00:09,2017-12-06 15:00:47,39,147019,147057,39,7,12,6,14
2017-12-06 15:00:47,2017-12-06 15:03:37,170,147057,147226,170,96,29,14,31
2017-12-06 15:03:37,2017-12-06 15:04:12,36,147226,147261,36,17,5,5,9
2017-12-06 15:04:12,2017-12-06 15:05:36,83,147261,147343,83,12,28,12,31
2017-12-06 15:06:54,2017-12-06 15:08:29,96,147421,147516,96,2,39,18,37
2017-12-06 15:08:29,2017-12-06 15:10:43,135,147516,147650,135,83,31,7,14
2017-12-06 15:10:43,2017-12-06 15:13:36,122,147650,147771,122,14,49,32,27
2017-12-06 15:13:36,2017-12-06 15:16:00,145,147771,147915,145,91,16,21,17
2017-12-06 15:16:00,2017-12-06 15:16:49,50,147915,147964,50,24,14,2,10
2017-12-06 15:16:49,2017-12-06 15:17:20,32,147964,147995,32,13,11,2,6
2017-12-06 15:17:20,2017-12-06 15:17:51,32,147995,148026,32,5,12,4,11
2017-12-06 15:17:51,2017-12-06 15:20:49,143,148026,148168,143,72,20,18,33
2017-12-06 15:20:49,2017-12-06 15:23:33,146,148168,148313,146,47,50,16,33
2017-12-06 15:25:40,2017-12-06 15:31:27,113,148440,148552,113,49,33,4,27
2017-12-06 15:34:09,2017-12-06 15:35:21,73,148714,148786,73,2,29,15,27
2017-12-06 15:35:21,2017-12-06 15:36:11,51,148786,148836,51,7,17,5,22
2017-12-06 15:36:11,2017-12-06 15:37:57,107,148836,148942,107,28,33,15,31
2017-12-06 15:37:57,2017-12-06 15:40:34,158,148942,149099,158,83,36,14,25
2017-12-06 15:40:39,2017-12-06 15:42:56,137,149104,149240,137,38,49,18,32
2017-12-06 15:42:56,2017-12-06 15:43:43,48,149240,149287,48,30,8,3,7
2017-12-06 15:43:43,2017-12-06 15:45:15,93,149287,149379,93,52,11,13,17
2017-12-06 15:47:00,2017-12-06 15:47:36,37,149484,149520,37,8,10,11,8
2017-12-06 15:47:36,2017-12-06 15:48:31,56,149520,149575,56,5,17,10,24
2017-12-06 15:48:31,2017-12-06 15:51:27,177,149575,149751,177,102,29,13,33
2017-12-06 15:51:27,2017-12-06 15:52:32,66,149751,149816,66,12,19,15,20
2017-12-06 15:52:32,2017-12-06 15:54:21,110,149816,149925,110,60,19,5,26
2017-12-06 16:02:40,2017-12-06 16:06:20,221,150055,150275,221,169,27,7,18
2017-12-06 16:06:25,2017-12-06 16:07:51,87,150280,150366,87,30,23,8,26
2017-12-06 16:07:51,2017-12-06 16:09:06,76,150366,150441,76,45,12,3,16
2017-12-06 16:09:06,2017-12-06 16:11:18,133,150441,150573,133,21,55,21,36
2017-12-06 16:11:18,2017-12-06 16:12:55,98,150573,150670,98,58,21,8,11
2017-12-06 16:12:55,2017-12-06 16:14:19,85,150670,150754,85,55,15,3,12
2017-12-06 16:14:19,2017-12-06 16:17:29,140,150754,150893,140,36,42,11,51
2017-12-06 16:25:53,2017-12-06 16:29:19,82,151293,151374,82,47,21,13,1
2017-12-06 16:30:48,2017-12-06 16:31:17,30,151463,151492,30,9,11,3,7
2017-12-06 16:33:35,2017-12-06 16:34:05,31,151630,151660,31,4,14,2,11
2017-12-06 16:34:05,2017-12-06 16:37:53,227,151660,151886,227,130,48,8,41
2017-12-06 16:37:56,2017-12-06 16:45:16,349,151889,152237,349,40,139,66,104
2017-12-06 16:45:16,2017-12-06 16:48:17,118,152237,152354,118,46,28,34,10
2017-12-06 16:52:09,2017-12-06 16:54:20,132,152379,152510,132,10,60,23,39
2017-12-06 16:54:32,2017-12-06 16:57:19,112,152522,152633,112,87,8,8,9
2017-12-06 16:57:38,2017-12-06 16:58:34,57,152652,152708,57,4,31,12,10
2017-12-06 16:58:34,2017-12-06 17:02:25,194,152708,152901,194,3,85,46,60
2017-12-06 17:02:25,2017-12-06 17:06:35,201,152901,153101,201,77,55,40,29
2017-12-06 17:06:59,2017-12-06 17:11:27,269,153125,153393,269,155,40,32,42
2017-12-06 17:42:51,2017-12-06 17:43:22,32,153696,153727,32,15,7,0,10
2017-12-06 17:43:22,2017-12-06 17:46:31,190,153727,153916,190,30,55,36,69
2017-12-06 17:51:39,2017-12-06 17:52:42,64,154074,154137,64,44,3,11,6
2017-12-06 17:52:42,2017-12-06 17:56:50,249,154137,154385,249,7,94,61,87
2017-12-06 17:56:50,2017-12-06 17:59:04,75,154385,154459,75,2,31,13,29
2017-12-06 17:59:25,2017-12-06 18:02:42,149,154480,154628,149,5,56,51,37
2017-12-06 18:02:42,2017-12-06 18:04:16,95,154628,154722,95,40,20,18,17
2017-12-06 18:04:16,2017-12-06 18:12:57,431,154722,155152,431,43,150,120,118
2017-12-06 18:12:57,2017-12-06 18:17:06,250,155152,155401,250,176,27,30,17
2017-12-06 18:17:06,2017-12-06 18:30:39,717,155401,156117,717,34,229,296,158
2017-12-06 18:30:39,2017-12-06 18:34:55,257,156117,156373,257,20,75,87,75
2017-12-06 18:56:58,2017-12-06 19:03:12,341,156506,156846,341,180,52,63,46
2017-12-06 19:21:46,2017-12-06 19:23:34,109,157003,157111,109,23,41,23,22
2017-12-06 19:23:34,2017-12-06 19:40:16,732,157111,157842,732,47,242,264,179
