起始时刻,结束时刻,原始开始索引,原始结束索引,运行时间,加速时间,减速时间,怠速时间,匀速时间,运行距离,最大速度,平均速度,行驶速度,速度标准偏差,最大加速度,加速度段平均加速度,最小减速度,减速段平均减速度,加速度标准偏差,怠速时间比,加速时间比,匀速时间比,减速时间比,簇号
2017-11-05 23:24:46,2017-11-05 23:26:45,72618,72737,120,26,17,64,13,402.7831,39.4,10.6475,23.230909090909094,14.741190005325528,1.0,0.4476615384615385,-1.9722,-0.6813705882352941,0.2181980129642304,0.5333333333333333,0.21666666666666667,0.10833333333333334,0.14166666666666666,2
2017-11-05 23:26:45,2017-11-05 23:32:38,72737,73052,316,117,95,40,64,3339.4091,66.0,29.678481012658228,34.103272727272724,18.48056840248707,2.5278,0.4871769230769231,-3.1944,-0.6096473684210527,0.43153153386686055,0.12658227848101267,0.37025316455696206,0.20253164556962025,0.30063291139240506,3
2017-11-05 23:32:38,2017-11-05 23:34:23,73052,73153,102,44,26,12,20,1187.7354,60.5,36.647058823529406,42.0,19.891750147664226,1.1389,0.43245,-3.25,-0.7585461538461538,0.27212568103556445,0.1176470588235294,0.4313725490196079,0.19607843137254904,0.2549019607843137,3
2017-11-05 23:34:23,2017-11-05 23:38:03,73153,73373,221,62,53,66,40,1953.8055,62.3,30.55248868778281,43.844805194805204,23.288248219690484,2.5833,0.4278677419354839,-2.2222,-0.5083867924528302,0.40125856255577375,0.2986425339366516,0.28054298642533937,0.18099547511312214,0.2398190045248869,2
2017-11-05 23:38:03,2017-11-05 23:41:20,73373,73570,198,66,64,21,47,1547.3363,42.3,27.356565656565646,30.776136363636365,12.988301347819073,1.7778,0.4638060606060606,-1.8889,-0.4778640625,0.39918615856949896,0.10606060606060606,0.3333333333333333,0.23737373737373735,0.3232323232323233,3
2017-11-05 23:42:09,2017-11-05 23:44:40,73619,73770,152,51,37,35,29,1009.4471,51.2,22.899342105263162,30.006034482758626,17.38912843255171,2.7778,0.4123078431372549,-2.9722,-0.5743189189189188,0.41508320363182,0.23026315789473684,0.3355263157894737,0.19078947368421054,0.2434210526315789,3
2017-11-05 23:44:40,2017-11-05 23:45:05,73770,73795,26,10,11,4,1,89.7445,21.3,11.480769230769234,14.214285714285715,7.774369130972325,1.1667,0.5888899999999999,-1.0833,-0.5378727272727273,0.3414275307847593,0.15384615384615385,0.38461538461538464,0.038461538461538464,0.4230769230769231,0
2017-11-05 23:45:05,2017-11-05 23:51:17,73795,74165,371,150,125,20,76,2484.9692,45.6,23.17035040431267,24.56057142857143,10.857473930300513,1.6389,0.4364806666666666,-3.0556,-0.5360008,0.3320755456413125,0.05390835579514825,0.4043126684636119,0.20485175202156333,0.3369272237196765,3
2017-11-06 08:39:12,2017-11-06 08:39:57,74738,74781,44,9,11,8,16,60.0225,18.9,3.761363636363636,4.728571428571429,5.222857451406911,2.1111,0.8024777777777777,-1.75,-0.6363636363636364,0.6351601880190889,0.18181818181818185,0.20454545454545456,0.3636363636363637,0.25,0
2017-11-06 08:40:38,2017-11-06 08:41:20,74822,74864,43,6,10,22,5,39.85,11.0,2.5348837209302326,5.45,3.3713699152132315,1.25,0.56945,-0.6667,-0.32778,0.4498848285950528,0.5116279069767442,0.13953488372093026,0.11627906976744184,0.2325581395348837,0
2017-11-06 08:41:34,2017-11-06 08:43:46,74878,75010,133,49,37,31,16,476.6756,31.0,11.28345864661654,14.85841584158416,9.648709918878053,1.7778,0.4104265306122449,-1.5278,-0.5382864864864864,0.3526580259114996,0.2330827067669173,0.3684210526315789,0.12030075187969926,0.2781954887218045,0
2017-11-06 08:43:54,2017-11-06 08:44:24,75018,75048,31,7,11,9,4,83.4132,18.5,9.041935483870967,13.347619047619045,7.327472242346988,2.6944,0.9047571428571428,-1.1389,-0.5732272727272728,0.8517581422311985,0.2903225806451613,0.2258064516129032,0.12903225806451613,0.3548387096774194,0
2017-11-06 08:44:52,2017-11-06 08:45:13,75076,75097,22,8,7,2,5,61.0686,11.7,6.895454545454545,7.98421052631579,3.746805276972608,1.1111,0.4235875,-0.7778,-0.4722142857142857,0.2938763998569078,0.09090909090909093,0.3636363636363637,0.2272727272727273,0.3181818181818182,0
2017-11-06 08:45:29,2017-11-06 08:47:51,75113,75255,143,33,43,7,60,285.4515,14.8,6.375524475524477,6.753333333333334,4.038515568576673,2.6389,0.434339393939394,-1.0,-0.3326837209302325,0.4598002018128322,0.04895104895104895,0.2307692307692308,0.4195804195804196,0.3006993006993007,0
2017-11-06 08:47:51,2017-11-06 08:48:19,75255,75283,29,3,4,21,1,17.5156,7.6,0.8655172413793104,3.585714285714286,1.86916250575128,0.7778,0.7037,-0.8056,-0.527775,0.06991544893655481,0.7241379310344828,0.10344827586206896,0.03448275862068965,0.13793103448275862,0
2017-11-06 08:48:19,2017-11-06 08:48:41,75283,75305,23,2,2,5,14,20.7934,3.5,1.9913043478260877,2.694117647058824,1.3537533827635941,0.8333,0.4861,-0.4444,-0.29165,0.4910149488559386,0.21739130434782608,0.08695652173913042,0.6086956521739131,0.08695652173913042,0
2017-11-06 08:48:41,2017-11-06 08:49:45,75305,75369,65,18,15,9,23,186.2721,16.4,8.756923076923076,10.34909090909091,5.209605588201028,1.0278,0.38425,-1.5833,-0.4537000000000001,0.30700148160209645,0.13846153846153847,0.2769230769230769,0.3538461538461539,0.2307692307692308,0
2017-11-06 08:49:45,2017-11-06 08:50:31,75369,75401,33,11,11,3,8,112.9978,16.5,5.496969696969697,6.046666666666668,4.08246898705955,3.0833,0.8384,-2.8056,-0.7929454545454546,0.9922234526557008,0.09090909090909093,0.3333333333333333,0.24242424242424246,0.3333333333333333,0
2017-11-06 08:50:37,2017-11-06 08:52:07,75407,75485,79,25,33,4,17,294.3593,22.1,8.026582278481014,8.56891891891892,4.6521213485054735,2.8056,0.657784,-2.9722,-0.6633030303030302,0.7948252536878783,0.05063291139240506,0.3164556962025317,0.21518987341772156,0.4177215189873418,0
2017-11-06 08:53:02,2017-11-06 08:58:47,75529,75773,245,80,72,3,90,1740.7548,32.6,17.048163265306126,17.331120331950203,9.739805867361572,2.0,0.41840125,-4.3333,-0.4926722222222221,0.3849376643580824,0.012244897959183671,0.32653061224489793,0.3673469387755102,0.2938775510204082,3
2017-11-06 08:58:58,2017-11-06 09:01:52,75780,75939,160,54,61,2,43,1066.0982,38.4,16.195625,16.505095541401275,10.21090394408575,3.5278,0.4814796296296296,-1.75,-0.4111967213114754,0.5824703417438359,0.0125,0.3375,0.26875,0.38125,3
2017-11-06 09:01:52,2017-11-06 09:04:08,75939,76075,137,64,38,16,19,932.9505,51.4,23.56277372262774,26.90083333333333,15.480842085030694,1.1944,0.5138921875,-4.2222,-0.8706131578947369,0.3063328992715135,0.1167883211678832,0.4671532846715328,0.1386861313868613,0.2773722627737226,3
2017-11-06 09:04:08,2017-11-06 09:06:09,76075,76196,122,39,37,36,10,725.3657,51.5,20.703278688524584,29.71529411764705,17.879707942343718,3.0,0.6210846153846155,-1.6667,-0.6561540540540539,0.5534529873717995,0.29508196721311475,0.319672131147541,0.08196721311475409,0.30327868852459017,3
2017-11-06 09:06:09,2017-11-06 09:09:16,76196,76383,188,43,36,88,21,560.5098,30.5,10.061170212765957,19.10606060606061,10.8374490710035,2.6111,0.5129232558139535,-1.6667,-0.6226888888888888,0.424279676312694,0.4680851063829787,0.22872340425531915,0.11170212765957446,0.1914893617021277,2
2017-11-06 09:09:44,2017-11-06 09:10:04,76411,76431,21,3,2,2,14,12.585,3.2,1.9857142857142849,2.316666666666666,0.986045493010193,0.4722,0.25,-0.6389,-0.375,0.19243084472090227,0.09523809523809523,0.14285714285714285,0.6666666666666666,0.09523809523809523,0
2017-11-06 09:10:28,2017-11-06 09:11:05,76455,76492,38,3,4,14,17,33.7414,3.9,1.9,3.139130434782609,1.598479006785868,0.9722,0.3981333333333333,-0.6944,-0.326375,0.4971563167991867,0.3684210526315789,0.07894736842105263,0.4473684210526316,0.10526315789473684,0
2017-11-06 09:11:05,2017-11-06 09:16:39,76492,76762,271,114,99,4,54,2015.0639999999999,42.8,21.787822878228784,22.197368421052627,10.775694497769154,1.5,0.48269824561403496,-2.1389,-0.5808060606060607,0.3115918557964325,0.014760147601476013,0.4206642066420664,0.1992619926199262,0.36531365313653136,3
2017-11-06 09:16:49,2017-11-06 09:23:42,76772,76991,220,87,75,16,42,1438.9419,39.2,16.07409090909091,17.420197044334973,9.669998398799953,2.5833,0.4508310344827586,-2.4444,-0.4559173333333333,0.3975952096917764,0.07272727272727272,0.3954545454545455,0.19090909090909086,0.3409090909090909,3
2017-11-06 09:25:43,2017-11-06 09:26:06,77112,77135,24,2,2,2,18,35.4483,3.4,2.0125,2.3000000000000003,0.9195048289349994,0.6111,0.45835,-0.5833,-0.38885,0.21602112165249027,0.08333333333333333,0.08333333333333333,0.75,0.08333333333333333,0
2017-11-06 09:26:21,2017-11-06 09:27:17,77150,77206,57,24,22,2,9,120.7309,13.6,7.010526315789473,7.399999999999999,3.765050000167248,0.8056,0.3345083333333333,-0.8611,-0.3762545454545455,0.1942716518438677,0.03508771929824561,0.42105263157894735,0.15789473684210525,0.3859649122807017,0
2017-11-06 09:27:32,2017-11-06 09:35:48,77221,77658,438,165,121,26,126,6010.7289,60.3,41.68835616438356,44.427007299270066,15.844893973333326,1.3611,0.3680109090909091,-3.6944,-0.4933413223140496,0.2501596056418786,0.0593607305936073,0.3767123287671233,0.2876712328767123,0.2762557077625571,1
2017-11-06 09:35:48,2017-11-06 09:37:08,77658,77738,81,40,18,6,17,567.7449,39.2,24.58765432098765,26.913513513513518,11.692801019388485,1.1111,0.4673675000000001,-3.25,-1.04475,0.290857385431858,0.07407407407407407,0.4938271604938271,0.20987654320987653,0.2222222222222222,3
2017-11-06 09:37:12,2017-11-06 09:38:10,77742,77800,59,17,11,21,10,264.5699,34.8,15.3,24.397297297297296,13.918630531128736,1.4722,0.5653588235294118,-2.2778,-0.8863727272727272,0.40964605310380986,0.3559322033898305,0.288135593220339,0.1694915254237288,0.1864406779661017,3
2017-11-06 09:38:10,2017-11-06 09:39:30,77800,77826,27,0,10,12,5,274.3339,33.7,13.314814814814815,23.96666666666666,15.202370860233602,0.0,0.0,-3.7222,-0.925,0.0,0.4444444444444444,0.0,0.1851851851851852,0.3703703703703704,3
2017-11-06 09:39:30,2017-11-06 09:40:43,77826,77897,72,25,8,35,4,330.6604,54.9,15.558333333333335,31.116666666666674,19.56109065480843,1.8333,0.607772,-3.9167,-1.899325,0.4439522586194751,0.4861111111111111,0.3472222222222222,0.05555555555555555,0.1111111111111111,3
2017-11-06 09:40:43,2017-11-06 09:42:35,77897,78009,113,24,19,64,6,472.7894,48.2,14.583185840707966,34.331250000000004,19.53500476550669,2.3889,0.6747708333333332,-2.0278,-0.8464894736842105,0.6224022014876447,0.5663716814159292,0.21238938053097345,0.05309734513274336,0.16814159292035402,2
2017-11-06 09:42:35,2017-11-06 09:43:11,78009,78044,36,7,9,17,3,119.8253,41.1,9.616666666666667,18.221052631578946,13.892228043046227,1.9722,1.0753857142857142,-3.5278,-1.2870444444444449,0.6801626017077863,0.4722222222222222,0.19444444444444445,0.08333333333333333,0.25,3
2017-11-06 09:43:11,2017-11-06 09:43:44,78044,78077,34,14,8,11,1,187.4574,49.9,14.576470588235296,22.52727272727273,18.034899816971524,2.8333,0.9900857142857143,-3.4167,-1.729175,0.7631050596660408,0.3235294117647059,0.4117647058823529,0.029411764705882356,0.2352941176470588,3
2017-11-06 09:43:44,2017-11-06 09:46:25,78077,78238,162,35,27,95,5,503.6191,44.8,9.742592592592592,23.91363636363636,13.802226868467288,3.2222,0.5674600000000001,-2.25,-0.7366296296296297,0.5826000177702386,0.5864197530864198,0.21604938271604934,0.0308641975308642,0.16666666666666666,2
2017-11-06 09:46:25,2017-11-06 09:47:16,78238,78289,52,21,20,6,5,258.0704,35.3,16.51923076923077,19.088888888888885,12.743687994862682,2.1944,0.7314761904761906,-1.9444,-0.7666649999999999,0.493967144560002,0.1153846153846154,0.40384615384615385,0.09615384615384616,0.38461538461538464,0
2017-11-06 09:47:16,2017-11-06 09:48:14,78289,78347,59,22,12,20,5,307.2407,44.5,17.937288135593217,27.84999999999999,17.107710484931527,1.7222,0.5568181818181819,-1.6111,-1.0231416666666668,0.4195596292671907,0.3389830508474576,0.3728813559322034,0.0847457627118644,0.2033898305084746,3
2017-11-06 09:48:14,2017-11-06 09:49:27,78347,78420,74,22,15,36,1,389.1157,58.8,16.598648648648652,33.197297297297304,21.53221538808064,2.2778,0.7424318181818184,-1.9444,-1.08702,0.5636406305155488,0.4864864864864865,0.2972972972972973,0.013513513513513514,0.20270270270270271,3
2017-11-06 09:49:27,2017-11-06 09:51:18,78420,78531,112,32,34,37,9,527.1007,47.9,14.914285714285715,22.57297297297297,15.680767224420517,3.7778,0.626740625,-1.5833,-0.5874205882352941,0.6401917287709156,0.33035714285714285,0.2857142857142857,0.08035714285714286,0.3035714285714285,2
2017-11-06 09:51:18,2017-11-06 09:51:58,78531,78571,41,7,8,25,1,59.2365,16.3,3.319512195121951,9.073333333333332,5.077411718198316,2.0278,0.6349142857142857,-1.2778,-0.5659875000000001,0.6603616873314487,0.6097560975609756,0.17073170731707318,0.024390243902439025,0.1951219512195122,0
2017-11-06 09:52:16,2017-11-06 09:53:28,78589,78661,73,34,20,9,10,522.8059,49.8,24.610958904109587,28.517460317460323,16.377419767301525,3.6389,0.5996705882352941,-6.5556,-1.02917,0.6978604182436189,0.1232876712328767,0.4657534246575342,0.136986301369863,0.273972602739726,3
2017-11-06 09:53:28,2017-11-06 09:57:39,78661,78908,248,99,69,56,24,2385.5865,70.3,32.33508064516129,41.9848167539267,24.13081964363482,2.6944,0.640289898989899,-3.8056,-0.944040579710145,0.4845737227234586,0.2258064516129032,0.3991935483870968,0.0967741935483871,0.2782258064516129,3
2017-11-06 09:57:50,2017-11-06 09:58:34,78919,78963,45,14,17,12,2,249.5414,39.2,18.46,25.959375,14.755575217523713,3.2222,0.7777857142857142,-1.5556,-0.6372588235294118,0.7934094033465202,0.26666666666666666,0.3111111111111111,0.04444444444444445,0.37777777777777777,3
2017-11-06 09:58:55,2017-11-06 09:59:57,78984,79045,62,24,21,7,10,543.1479,60.1,30.929032258064513,34.86545454545455,20.84633385307106,1.6667,0.6087958333333333,-2.7778,-0.9087285714285712,0.4473817973393416,0.1129032258064516,0.3870967741935484,0.16129032258064516,0.3387096774193548,3
2017-11-06 09:59:57,2017-11-06 10:02:17,79045,79185,141,39,35,45,22,758.883,51.5,18.188652482269504,26.995789473684212,15.97879439488734,1.9722,0.6566923076923076,-1.9167,-0.7333314285714284,0.5509130203506746,0.3191489361702128,0.2765957446808511,0.15602836879432624,0.24822695035460995,3
2017-11-06 10:02:17,2017-11-06 10:03:52,79185,79280,96,28,17,44,7,482.0042,48.1,16.703124999999996,31.441176470588232,18.686057020508205,1.1944,0.5654714285714285,-1.75,-0.9281058823529412,0.2654940800862546,0.4583333333333333,0.2916666666666667,0.07291666666666667,0.17708333333333334,3
2017-11-06 10:03:52,2017-11-06 10:07:46,79280,79511,232,52,31,127,22,1265.9694,71.8,18.415086206896554,41.079807692307696,25.28414259292181,1.6111,0.5496769230769231,-2.9167,-0.9471322580645162,0.3725338803465172,0.5474137931034483,0.2241379310344828,0.09482758620689656,0.1336206896551724,2
2017-11-06 10:07:46,2017-11-06 10:09:10,79511,79595,85,36,28,5,16,747.2938,52.2,30.192941176470583,32.08,17.987474400096247,1.1111,0.488425,-2.6667,-0.6289642857142859,0.2999340988331555,0.05882352941176471,0.4235294117647059,0.18823529411764706,0.32941176470588235,3
2017-11-06 10:09:10,2017-11-06 10:11:32,79595,79687,93,42,28,11,12,695.6078,42.6,19.338709677419352,22.203703703703702,13.815185660667384,1.4444,0.6203690476190475,-2.25,-0.6874964285714286,0.3792679916713088,0.11827956989247312,0.4516129032258064,0.12903225806451613,0.3010752688172043,3
2017-11-06 10:11:49,2017-11-06 10:12:36,79704,79751,48,17,7,19,5,158.7615,37.5,10.608333333333333,18.18571428571429,12.207023324288206,1.4722,0.6405176470588235,-3.8889,-1.543642857142857,0.39631062664798383,0.3958333333333333,0.3541666666666667,0.10416666666666667,0.14583333333333334,3
2017-11-06 10:12:47,2017-11-06 10:13:14,79762,79789,28,5,6,12,5,20.0057,5.6,1.5785714285714283,2.9466666666666668,1.7588626676343675,0.5278,0.29444000000000004,-0.4444,-0.25925,0.1970136619628192,0.42857142857142855,0.17857142857142858,0.17857142857142858,0.21428571428571427,0
2017-11-06 10:13:14,2017-11-06 10:15:59,79789,79952,164,61,62,7,34,1250.5994,54.2,25.842682926829266,27.16794871794872,17.97820787514471,1.1944,0.498639344262295,-1.5556,-0.4905854838709678,0.2490397426641569,0.042682926829268296,0.3719512195121951,0.2073170731707317,0.3780487804878049,3
2017-11-06 10:15:59,2017-11-06 10:17:39,79952,79978,27,2,1,21,3,58.6674,2.6,0.43703703703703706,2.3600000000000003,0.9369131591595176,0.6389,0.375,-0.6944,-0.6944,0.3732109591102598,0.7777777777777778,0.07407407407407407,0.1111111111111111,0.037037037037037035,0
2017-11-06 10:17:39,2017-11-06 10:18:11,79978,80010,33,8,8,5,12,77.8502,7.1,2.7787878787878797,3.396296296296297,1.809308841753802,0.6944,0.2638875,-0.5278,-0.2465375,0.20731816430308272,0.15151515151515152,0.24242424242424246,0.3636363636363637,0.24242424242424246,0
2017-11-06 10:20:14,2017-11-06 10:20:39,80133,80158,26,9,5,9,3,50.4917,16.3,4.311538461538461,7.00625,5.464527567728204,1.0556,0.5061777777777778,-1.8056,-0.90558,0.3454895178503169,0.3461538461538461,0.3461538461538461,0.1153846153846154,0.19230769230769232,0
2017-11-06 10:20:44,2017-11-06 10:24:49,80163,80372,210,104,74,3,29,2488.5664,62.3,34.449523809523804,35.11844660194176,14.763060870948634,1.5,0.4484548076923077,-1.8889,-0.5975972972972973,0.30167970827423696,0.014285714285714284,0.4952380952380953,0.1380952380952381,0.3523809523809524,3
2017-11-06 11:24:09,2017-11-06 11:27:41,80726,80938,213,53,46,81,33,1295.7297,51.2,21.055399061032862,34.23511450381679,18.798640844471525,1.1944,0.4543981132075472,-1.4722,-0.5235434782608696,0.2754158006825358,0.38028169014084506,0.24882629107981225,0.15492957746478872,0.215962441314554,2
2017-11-06 11:27:41,2017-11-06 11:32:46,80938,81241,304,133,108,6,57,2545.2888,51.2,28.554605263157892,29.22760942760943,13.646285239352414,1.75,0.4784864661654135,-2.1389,-0.5722768518518518,0.34047693527140915,0.01973684210526316,0.4375,0.1875,0.35526315789473684,3
2017-11-06 11:32:46,2017-11-06 11:35:13,81241,81384,144,40,16,76,12,563.4584,44.5,12.5375,26.94626865671641,16.237541216429435,1.2222,0.470835,-3.0,-1.19445,0.3064238463556396,0.5277777777777778,0.2777777777777778,0.08333333333333333,0.1111111111111111,2
2017-11-06 11:35:13,2017-11-06 11:37:23,81384,81514,131,31,15,80,5,537.4082,59.8,13.437404580152672,35.206,20.779858353992182,1.6944,0.5537677419354838,-2.75,-1.146306666666667,0.4660169091260507,0.6106870229007634,0.2366412213740458,0.03816793893129771,0.11450381679389313,2
2017-11-06 11:37:36,2017-11-06 11:43:25,81527,81826,300,128,92,27,53,3357.1901,67.8,30.43166666666667,33.56433823529412,17.066148030067286,1.9167,0.4095015625,-3.6667,-0.5999402173913043,0.2805738503662635,0.09,0.4266666666666667,0.17666666666666667,0.30666666666666664,3
2017-11-06 11:43:25,2017-11-06 11:44:18,81826,81878,53,12,27,9,5,259.1812,29.9,13.02452830188679,16.05348837209302,9.643389638271897,2.4167,0.6990750000000001,-1.6944,-0.5483518518518518,0.61006720661818,0.16981132075471694,0.22641509433962265,0.09433962264150944,0.5094339622641509,0
2017-11-06 11:44:18,2017-11-06 11:46:01,81878,81981,104,47,34,9,14,873.0903,47.9,26.71057692307692,29.55212765957446,15.008307849930892,1.25,0.4858127659574468,-2.6667,-0.6699352941176471,0.3254874288743371,0.08653846153846154,0.4519230769230769,0.1346153846153846,0.3269230769230769,3
2017-11-06 11:46:01,2017-11-06 11:49:09,81981,82169,189,47,50,81,11,655.5169,50.3,10.810052910052912,19.09439252336449,13.494847499684422,3.1944,0.5916085106382979,-2.3889,-0.561674,0.5230143558715511,0.42857142857142855,0.24867724867724866,0.0582010582010582,0.2645502645502645,2
2017-11-06 11:49:09,2017-11-06 11:50:24,82169,82244,76,21,19,27,9,223.5553,27.0,9.236842105263161,14.625,8.617096836796996,1.9444,0.4735285714285714,-1.6389,-0.5292421052631578,0.4002706636050876,0.35526315789473684,0.27631578947368424,0.11842105263157895,0.25,0
2017-11-06 11:50:24,2017-11-06 11:52:45,82244,82385,142,61,56,9,16,985.7894,47.4,24.053521126760558,25.87575757575757,14.947329095467289,1.7778,0.5523655737704918,-1.9167,-0.5987107142857143,0.3844369579377291,0.06338028169014084,0.4295774647887324,0.11267605633802814,0.39436619718309857,3
2017-11-06 11:52:50,2017-11-06 11:53:22,82390,82422,33,10,9,12,2,56.1135,8.5,3.3424242424242423,5.515,3.1737231982947005,0.8611,0.22501,-0.4167,-0.2623555555555556,0.22545109570715235,0.3636363636363637,0.30303030303030304,0.060606060606060615,0.2727272727272727,0
2017-11-06 11:53:25,2017-11-06 11:53:48,82425,82448,24,4,3,16,1,14.6893,3.6,0.8250000000000001,2.8285714285714287,1.3472193585307481,0.7222,0.277775,-0.6389,-0.3611,0.2965730193954489,0.6666666666666666,0.16666666666666666,0.04166666666666666,0.125,0
2017-11-06 11:53:48,2017-11-06 11:56:28,82448,82608,161,57,50,23,31,1029.5248,43.3,21.090683229813664,24.78540145985401,13.495178774483852,1.6667,0.5116947368421052,-2.5833,-0.5944400000000001,0.3474585229209033,0.14285714285714285,0.3540372670807453,0.19254658385093168,0.3105590062111801,3
2017-11-06 11:56:34,2017-11-06 11:58:30,82614,82730,117,51,40,3,23,959.3004,50.5,27.53760683760684,28.51238938053097,12.394080389692485,2.25,0.4929196078431373,-1.9444,-0.6270825,0.4279132276616873,0.02564102564102564,0.4358974358974359,0.19658119658119655,0.3418803418803419,3
2017-11-06 11:58:30,2017-11-06 11:59:46,82730,82806,77,28,22,7,20,566.1235,35.0,24.763636363636362,27.24,11.045848339998123,3.8611,0.4742035714285714,-2.8611,-0.5921727272727272,0.7150999233373914,0.09090909090909093,0.3636363636363637,0.2597402597402597,0.2857142857142857,3
2017-11-06 11:59:46,2017-11-06 12:03:26,82806,82950,145,46,33,35,31,1514.4664,45.7,22.16275862068965,29.482568807339447,17.3656027538301,1.8056,0.520536956521739,-1.8333,-0.4217181818181818,0.4266293386581199,0.2413793103448276,0.31724137931034485,0.21379310344827587,0.2275862068965517,3
2017-11-06 12:03:26,2017-11-06 12:05:13,82950,83057,108,26,19,49,14,429.1601,47.0,13.88425925925926,25.853448275862068,17.690126936654817,1.4444,0.5320423076923076,-3.7222,-0.7295315789473684,0.4281556783910048,0.4537037037037037,0.24074074074074076,0.12962962962962962,0.17592592592592593,3
2017-11-06 12:05:58,2017-11-06 12:07:29,83102,83193,92,29,33,15,15,334.5729,27.1,11.586956521739125,14.02631578947368,8.848582395823149,1.6111,0.5517241379310346,-1.4722,-0.4873727272727273,0.41433055097105775,0.16304347826086954,0.31521739130434784,0.16304347826086954,0.35869565217391297,0
2017-11-06 12:09:07,2017-11-06 12:11:05,83291,83364,74,39,17,8,10,791.4127,39.5,17.652702702702705,19.792424242424246,10.661571281212547,2.25,0.4950179487179488,-1.25,-0.4901941176470588,0.4022803113251903,0.10810810810810813,0.527027027027027,0.13513513513513514,0.2297297297297297,0
2017-11-06 12:11:05,2017-11-06 12:13:24,83364,83503,140,41,32,48,19,569.6803,41.5,13.745714285714286,21.147252747252747,14.412915727703927,1.8056,0.6158512195121952,-3.6111,-0.791671875,0.4628173533490027,0.3428571428571429,0.2928571428571429,0.1357142857142857,0.22857142857142854,3
2017-11-06 12:13:24,2017-11-06 12:15:08,83503,83606,104,47,40,8,9,729.6719,54.5,23.65865384615385,25.899999999999995,17.06005162000023,1.6111,0.5916106382978724,-2.6111,-0.8104224999999999,0.3466004561288317,0.07692307692307693,0.4519230769230769,0.08653846153846154,0.38461538461538464,3
2017-11-06 12:15:08,2017-11-06 12:16:41,83606,83699,94,32,32,24,6,480.1867,39.6,17.458510638297874,23.78405797101449,14.032185810420456,2.1667,0.5364625,-1.5833,-0.539928125,0.3976528367161325,0.2553191489361702,0.3404255319148936,0.06382978723404255,0.3404255319148936,3
2017-11-06 12:17:26,2017-11-06 12:22:28,83744,83767,24,3,2,7,12,58.6293,3.2,1.5291666666666668,2.29375,1.2023452324399238,0.5,0.3333333333333333,-0.1667,-0.1389,0.16665000250025,0.2916666666666667,0.125,0.5,0.08333333333333333,0
2017-11-06 12:22:28,2017-11-06 12:33:23,83767,84126,360,105,101,59,95,9256.4833,81.9,52.398055555555544,62.668770764119614,26.080358389056702,1.1944,0.34761714285714285,-1.8056,-0.4309722772277227,0.2247476569815163,0.1638888888888889,0.2916666666666667,0.2638888888888889,0.2805555555555556,1
2017-11-06 12:33:23,2017-11-06 12:34:01,84126,84164,39,13,10,12,4,139.5779,29.7,12.025641025641027,18.03846153846154,11.942928274191516,2.1111,0.6346153846153846,-2.0,-0.8194299999999999,0.5669907566062459,0.3076923076923077,0.3333333333333333,0.10256410256410256,0.2564102564102564,0
2017-11-06 12:34:01,2017-11-06 12:34:47,84164,84210,47,20,14,7,6,202.8955,26.2,15.080851063829789,18.174358974358977,9.565350474223466,1.8056,0.42916000000000004,-1.3611,-0.6031714285714286,0.39720559491474816,0.14893617021276595,0.425531914893617,0.1276595744680851,0.2978723404255319,0
2017-11-06 12:34:47,2017-11-06 12:36:34,84210,84314,105,32,28,31,14,464.0791,30.0,13.995238095238097,20.130136986301373,10.916698403331662,2.2222,0.4322875,-7.1944,-0.7579321428571429,0.4121853769846767,0.29523809523809524,0.3047619047619048,0.13333333333333333,0.26666666666666666,3
2017-11-06 12:48:07,2017-11-06 12:50:59,84513,84634,122,44,32,14,32,1307.9183,49.8,29.833606557377053,33.70092592592592,16.19704906628037,1.1944,0.3731022727272728,-2.0278,-0.665809375,0.2666648052646011,0.11475409836065575,0.3606557377049181,0.26229508196721313,0.26229508196721313,3
2017-11-06 12:50:59,2017-11-06 12:52:37,84634,84732,99,32,26,31,10,492.5266,35.9,17.424242424242426,25.746268656716413,13.880268559634194,1.9167,0.5138812500000001,-1.3611,-0.6420923076923076,0.3677063848283687,0.31313131313131315,0.3232323232323233,0.101010101010101,0.26262626262626265,3
2017-11-06 12:52:37,2017-11-06 12:55:30,84732,84905,174,74,51,19,30,1573.5834,65.5,31.871264367816092,36.010389610389616,16.413676153321713,2.1111,0.4204202702702703,-2.6111,-0.6083784313725491,0.34463239378178245,0.10919540229885058,0.4252873563218391,0.1724137931034483,0.29310344827586204,3
2017-11-06 12:55:52,2017-11-06 12:56:16,84927,84951,25,8,8,4,5,54.1194,17.4,7.152,8.514285714285714,6.445419562242115,2.1944,0.59375,-1.1944,-0.6007,0.6868310126952626,0.16,0.32,0.2,0.32,0
2017-11-06 12:56:16,2017-11-06 13:00:49,84951,85007,57,13,25,5,14,494.5897,52.6,22.58771929824561,25.245098039215694,15.37745416157135,1.1667,0.5833307692307692,-1.6111,-0.623336,0.3437896265271719,0.08771929824561403,0.2280701754385965,0.2456140350877193,0.43859649122807015,3
2017-11-06 13:01:02,2017-11-06 13:04:02,85020,85200,181,74,69,3,35,1453.2720000000002,58.3,28.691712707182322,29.34011299435028,20.044522328648068,2.1667,0.4924891891891892,-2.1111,-0.5273724637681159,0.3979567232503498,0.016574585635359115,0.4088397790055249,0.1933701657458564,0.3812154696132597,3
