起始时刻,结束时刻,记录数,原始开始索引,原始结束索引,总秒数,怠速秒数,加速秒数,匀速秒数,减速秒数
2017-11-06 19:01:32,2017-11-06 19:08:42,271,104682,104952,271,10,109,76,76
2017-11-06 19:08:42,2017-11-06 19:11:37,176,104952,105127,176,118,26,12,20
2017-11-06 19:11:42,2017-11-06 19:13:19,98,105132,105229,98,18,33,16,31
2017-11-06 19:13:19,2017-11-06 19:21:54,493,105229,105721,493,2,156,178,157
2017-11-06 19:21:54,2017-11-06 19:27:15,279,105721,105999,279,179,34,30,36
2017-11-06 19:27:15,2017-11-06 19:28:55,101,105999,106099,101,16,47,19,19
2017-11-06 19:29:07,2017-11-06 19:30:13,67,106111,106177,67,19,28,7,13
2017-11-06 19:30:13,2017-11-06 19:33:58,226,106177,106402,226,149,41,9,27
2017-11-06 19:35:28,2017-11-06 19:36:07,39,106492,106530,39,7,6,11,15
2017-11-06 19:36:07,2017-11-06 19:38:03,117,106530,106646,117,38,40,15,24
2017-11-06 19:38:06,2017-11-06 19:38:45,40,106649,106688,40,27,3,2,8
2017-11-06 19:38:45,2017-11-06 19:39:49,63,106688,106750,63,3,26,11,23
2017-11-06 19:40:00,2017-11-06 19:41:04,65,106761,106825,65,13,17,11,24
2017-11-06 19:42:09,2017-11-06 19:42:42,34,106890,106923,34,21,5,1,7
2017-11-06 19:42:47,2017-11-06 19:43:18,32,106928,106959,32,7,13,3,9
2017-11-06 19:43:18,2017-11-06 19:44:06,49,106959,107007,49,17,12,5,15
2017-11-06 19:44:24,2017-11-06 19:45:37,72,107025,107096,72,2,30,17,23
2017-11-06 19:45:37,2017-11-06 19:46:54,31,107096,107126,31,5,9,5,12
2017-11-06 19:46:54,2017-11-06 19:50:01,188,107126,107313,188,3,77,31,77
2017-11-06 19:50:01,2017-11-06 19:52:39,159,107313,107471,159,17,52,45,45
2017-11-06 19:52:39,2017-11-06 19:53:17,39,107471,107509,39,8,9,7,15
2017-11-06 19:53:17,2017-11-06 19:54:47,91,107509,107599,91,39,25,17,10
2017-11-06 19:54:47,2017-11-06 19:55:50,64,107599,107662,64,8,18,15,23
2017-11-06 19:55:50,2017-11-06 19:56:42,53,107662,107714,53,29,10,4,10
2017-11-06 19:56:58,2017-11-06 19:58:09,72,107730,107801,72,24,19,11,18
2017-11-06 19:58:09,2017-11-06 20:06:02,438,107801,108238,438,20,153,127,138
2017-11-06 20:06:02,2017-11-06 20:07:53,108,108238,108345,108,35,29,21,23
2017-11-06 20:07:53,2017-11-06 20:08:13,21,108345,108365,21,3,4,8,6
2017-11-06 21:06:10,2017-11-06 21:09:22,193,108475,108667,193,15,67,49,62
2017-11-06 21:22:20,2017-11-06 21:22:48,29,108708,108736,29,15,5,3,6
2017-11-06 21:22:48,2017-11-06 21:25:42,175,108736,108910,175,21,75,25,54
2017-11-06 21:25:42,2017-11-06 21:38:29,587,108910,109496,587,11,201,228,147
2017-11-06 21:38:29,2017-11-06 21:40:09,75,109496,109570,75,31,23,15,6
2017-11-06 21:40:09,2017-11-06 21:44:03,235,109570,109804,235,175,33,10,17
2017-11-06 21:44:03,2017-11-06 21:45:27,85,109804,109888,85,45,19,9,12
2017-11-06 21:45:27,2017-11-06 21:48:45,199,109888,110086,199,66,54,42,37
2017-11-06 21:48:45,2017-11-06 21:50:38,114,110086,110199,114,79,19,7,9
2017-11-06 21:50:38,2017-11-06 21:52:36,119,110199,110317,119,81,19,7,12
2017-11-06 22:08:50,2017-11-06 22:09:41,52,110563,110614,52,29,2,20,1
2017-11-06 22:14:03,2017-11-06 22:15:31,89,110867,110955,89,48,21,6,14
2017-11-06 22:16:21,2017-11-06 22:17:19,59,111005,111063,59,9,20,6,24
2017-11-06 22:17:19,2017-11-06 22:20:04,163,111063,111225,163,15,67,29,52
2017-11-06 22:20:04,2017-11-06 22:22:36,153,111225,111377,153,11,64,22,56
2017-11-06 22:24:11,2017-11-06 22:26:07,105,111466,111570,105,2,9,81,13
2017-11-06 22:29:40,2017-11-06 22:30:25,46,111580,111625,46,33,2,9,2
2017-11-06 22:31:41,2017-11-06 22:35:42,242,111701,111942,242,8,72,98,64
2017-11-07 08:03:44,2017-11-07 08:04:54,69,111984,112052,69,15,24,5,25
2017-11-07 08:04:54,2017-11-07 08:07:49,176,112052,112227,176,95,36,15,30
2017-11-07 08:08:00,2017-11-07 08:08:37,38,112238,112275,38,7,6,12,13
2017-11-07 08:08:37,2017-11-07 08:10:01,85,112275,112359,85,9,35,18,23
2017-11-07 08:10:01,2017-11-07 08:12:24,144,112359,112502,144,17,60,31,36
2017-11-07 08:13:35,2017-11-07 08:15:07,93,112573,112665,93,12,30,20,31
2017-11-07 08:15:26,2017-11-07 08:15:49,24,112684,112707,24,19,1,2,2
2017-11-07 08:16:23,2017-11-07 08:17:16,54,112741,112794,54,5,18,10,21
2017-11-07 08:17:16,2017-11-07 08:18:56,101,112794,112894,101,15,34,17,35
2017-11-07 08:18:56,2017-11-07 08:21:43,168,112894,113061,168,24,57,30,57
2017-11-07 08:21:43,2017-11-07 08:26:44,302,113061,113362,302,16,104,84,98
2017-11-07 08:36:03,2017-11-07 08:37:24,82,113514,113595,82,32,23,11,16
2017-11-07 08:37:24,2017-11-07 08:38:48,85,113595,113679,85,62,8,4,11
2017-11-07 08:38:48,2017-11-07 08:40:42,115,113679,113793,115,12,41,21,41
2017-11-07 08:41:13,2017-11-07 08:41:36,24,113824,113847,24,17,1,4,2
2017-11-07 08:41:36,2017-11-07 08:42:31,56,113847,113902,56,5,19,8,24
2017-11-07 08:44:46,2017-11-07 08:45:11,26,114037,114062,26,15,6,0,5
2017-11-07 08:45:19,2017-11-07 08:46:16,58,114070,114127,58,25,9,14,10
2017-11-07 08:46:22,2017-11-07 08:46:42,21,114133,114153,21,6,5,3,7
2017-11-07 08:46:42,2017-11-07 08:47:09,28,114153,114180,28,20,3,3,2
2017-11-07 08:47:49,2017-11-07 08:48:31,43,114220,114262,43,13,8,14,8
2017-11-07 08:48:36,2017-11-07 08:49:04,29,114267,114295,29,9,7,3,10
2017-11-07 08:49:04,2017-11-07 08:51:12,129,114295,114423,129,11,52,20,46
2017-11-07 08:51:12,2017-11-07 08:52:57,106,114423,114528,106,13,40,26,27
2017-11-07 08:52:57,2017-11-07 08:54:10,74,114528,114601,74,46,11,7,10
2017-11-07 08:54:10,2017-11-07 08:54:43,34,114601,114634,34,3,13,6,12
2017-11-07 08:55:37,2017-11-07 08:56:45,69,114688,114756,69,43,8,7,11
2017-11-07 08:57:02,2017-11-07 08:57:36,35,114773,114807,35,23,1,10,1
2017-11-07 08:57:36,2017-11-07 08:57:59,24,114807,114830,24,14,5,1,4
2017-11-07 08:58:05,2017-11-07 08:58:57,51,114836,114886,51,20,9,6,16
2017-11-07 08:58:57,2017-11-07 09:01:10,134,114886,115019,134,107,10,7,10
2017-11-07 09:01:10,2017-11-07 09:01:39,30,115019,115048,30,17,3,1,9
2017-11-07 09:01:39,2017-11-07 09:02:56,78,115048,115125,78,38,19,7,14
2017-11-07 09:04:53,2017-11-07 09:05:22,30,115242,115271,30,6,11,2,11
2017-11-07 09:06:44,2017-11-07 09:09:52,189,115353,115541,189,73,54,17,45
2017-11-07 09:09:52,2017-11-07 09:11:57,126,115541,115666,126,90,16,5,15
2017-11-07 09:13:33,2017-11-07 09:14:06,34,115762,115795,34,5,12,4,13
2017-11-07 09:14:51,2017-11-07 09:17:41,126,115840,115965,126,4,47,20,55
2017-11-07 09:17:41,2017-11-07 09:18:18,38,115965,116002,38,23,5,4,6
2017-11-07 09:18:18,2017-11-07 09:19:50,93,116002,116094,93,21,23,21,28
2017-11-07 09:19:50,2017-11-07 09:20:44,55,116094,116148,55,36,4,5,10
2017-11-07 09:20:44,2017-11-07 09:21:12,29,116148,116176,29,7,7,5,10
2017-11-07 09:21:12,2017-11-07 09:23:27,87,116176,116262,87,5,32,14,36
2017-11-07 09:23:27,2017-11-07 09:30:10,159,116262,116420,159,76,47,24,12
2017-11-07 09:30:10,2017-11-07 09:32:07,118,116420,116537,118,50,33,10,25
2017-11-07 09:32:07,2017-11-07 09:33:41,95,116537,116631,95,14,33,7,41
2017-11-07 09:33:41,2017-11-07 09:34:53,68,116631,116698,68,4,26,13,25
2017-11-07 09:34:53,2017-11-07 09:44:26,465,116698,117162,465,114,148,89,114
2017-11-07 09:44:26,2017-11-07 09:45:05,40,117162,117201,40,19,10,2,9
2017-11-07 09:45:05,2017-11-07 09:47:53,127,117201,117327,127,12,50,22,43
2017-11-07 10:03:58,2017-11-07 10:07:01,175,117578,117752,175,5,61,37,72
2017-11-07 10:08:03,2017-11-07 10:09:38,68,117799,117866,68,1,19,18,30
2017-11-07 10:09:53,2017-11-07 10:21:01,406,117876,118281,406,3,84,210,109
2017-11-07 10:44:15,2017-11-07 10:45:26,72,118792,118863,72,14,26,13,19
2017-11-07 10:45:26,2017-11-07 10:59:54,740,118863,119602,740,65,291,164,220
2017-11-07 11:01:04,2017-11-07 11:07:22,256,119672,119927,256,36,105,37,78
2017-11-07 11:07:22,2017-11-07 11:07:46,25,119927,119951,25,16,2,4,3
2017-11-07 11:07:46,2017-11-07 11:12:06,261,119951,120211,261,153,40,28,40
2017-11-07 11:12:06,2017-11-07 11:12:40,35,120211,120245,35,28,2,0,5
2017-11-07 11:13:43,2017-11-07 11:16:27,165,120303,120467,165,37,37,45,46
2017-11-07 11:16:27,2017-11-07 11:19:16,170,120467,120636,170,111,18,22,19
2017-11-07 11:19:16,2017-11-07 11:21:23,128,120636,120763,128,70,26,9,23
2017-11-07 11:22:36,2017-11-07 11:25:53,196,120836,121031,196,5,64,70,57
2017-11-07 11:25:53,2017-11-07 11:28:44,172,121031,121202,172,115,17,11,29
2017-11-07 11:28:44,2017-11-07 11:30:48,125,121202,121326,125,15,39,32,39
2017-11-07 11:30:48,2017-11-07 11:36:44,242,121326,121567,242,36,67,59,80
2017-11-07 11:36:44,2017-11-07 11:38:43,119,121567,121685,119,9,43,36,31
2017-11-07 11:38:43,2017-11-07 11:41:53,191,121685,121875,191,61,55,39,36
2017-11-07 11:41:53,2017-11-07 11:43:36,104,121875,121978,104,83,1,18,2
2017-11-07 11:43:36,2017-11-07 11:44:30,53,121978,122030,53,5,12,29,7
2017-11-07 11:44:30,2017-11-07 11:45:05,36,122030,122065,36,11,8,8,9
2017-11-07 11:45:05,2017-11-07 11:45:42,35,122065,122099,35,2,11,11,11
2017-11-07 11:45:47,2017-11-07 11:48:30,161,122104,122264,161,7,60,53,41
2017-11-07 11:48:30,2017-11-07 11:49:13,44,122264,122307,44,3,15,9,17
2017-11-07 11:49:13,2017-11-07 11:50:46,93,122307,122399,93,17,30,18,28
2017-11-07 11:50:46,2017-11-07 11:53:30,165,122399,122563,165,97,30,9,29
2017-11-07 11:53:30,2017-11-07 11:55:51,142,122563,122704,142,59,38,12,33
2017-11-07 11:55:51,2017-11-07 11:57:30,100,122704,122803,100,57,19,9,15
2017-11-07 11:57:30,2017-11-07 11:58:58,89,122803,122891,89,37,29,10,13
2017-11-07 11:58:58,2017-11-07 12:00:34,97,122891,122987,97,27,33,11,26
2017-11-07 12:00:34,2017-11-07 12:02:06,93,122987,123079,93,41,25,10,17
2017-11-07 12:02:06,2017-11-07 12:03:55,106,123079,123184,106,84,11,3,8
2017-11-07 12:03:55,2017-11-07 12:04:53,59,123184,123242,59,21,10,17,11
2017-11-07 12:06:23,2017-11-07 12:07:42,36,123332,123367,36,11,14,3,8
2017-11-07 12:10:27,2017-11-07 12:11:27,61,123532,123592,61,11,19,15,16
2017-11-07 12:11:27,2017-11-07 12:12:08,40,123592,123631,40,9,11,9,11
2017-11-07 12:12:26,2017-11-07 12:14:01,96,123649,123744,96,73,9,6,8
2017-11-07 12:14:25,2017-11-07 12:16:58,154,123768,123921,154,7,57,34,56
2017-11-07 12:16:58,2017-11-07 12:18:43,103,123921,124023,103,10,34,23,36
2017-11-07 12:19:14,2017-11-07 12:19:44,31,124054,124084,31,9,5,10,7
2017-11-07 12:20:06,2017-11-07 12:20:56,51,124106,124156,51,15,17,4,15
2017-11-07 12:20:56,2017-11-07 12:24:12,130,124156,124285,130,34,42,23,31
2017-11-07 12:25:31,2017-11-07 12:31:31,361,124364,124724,361,9,130,69,153
2017-11-07 12:31:31,2017-11-07 12:32:06,34,124724,124757,34,6,15,5,8
2017-11-07 12:40:17,2017-11-07 12:42:03,107,124806,124912,107,80,4,21,2
2017-11-07 12:42:03,2017-11-07 12:42:35,33,124912,124944,33,23,3,5,2
2017-11-07 12:42:35,2017-11-07 12:43:30,56,124944,124999,56,29,14,4,9
2017-11-07 13:07:03,2017-11-07 13:25:09,862,125752,126613,862,28,363,214,257
2017-11-07 13:25:09,2017-11-07 13:28:29,201,126613,126813,201,12,90,28,71
2017-11-07 13:28:29,2017-11-07 13:35:25,416,126813,127228,416,114,122,74,106
2017-11-07 13:35:25,2017-11-07 13:38:17,173,127228,127400,173,8,65,42,58
2017-11-07 14:13:09,2017-11-07 14:14:44,96,127636,127731,96,18,30,18,30
2017-11-07 14:14:44,2017-11-07 14:16:48,125,127731,127855,125,36,31,24,34
2017-11-07 14:37:32,2017-11-07 14:38:28,57,127909,127965,57,41,7,1,8
2017-11-07 14:38:28,2017-11-07 14:40:57,150,127965,128114,150,30,49,33,38
2017-11-07 15:00:16,2017-11-07 15:20:46,1229,128861,130089,1229,20,461,340,408
2017-11-07 15:20:46,2017-11-07 15:22:01,76,130089,130164,76,12,27,14,23
2017-11-07 15:22:27,2017-11-07 15:23:15,45,130190,130234,45,6,19,8,12
2017-11-07 15:23:15,2017-11-07 15:26:52,216,130234,130449,216,50,67,48,51
2017-11-07 15:26:52,2017-11-07 15:29:29,158,130449,130606,158,5,64,49,40
2017-11-07 15:29:29,2017-11-07 15:32:16,168,130606,130773,168,4,74,33,57
2017-11-07 15:32:16,2017-11-07 15:35:17,54,130773,130826,54,4,14,25,11
2017-11-07 16:03:46,2017-11-07 16:05:42,117,131046,131162,117,3,44,28,42
2017-11-07 16:05:56,2017-11-07 16:06:50,55,131176,131230,55,22,9,11,13
2017-11-07 16:06:50,2017-11-07 16:07:56,55,131230,131284,55,24,11,10,10
2017-11-07 16:08:14,2017-11-07 16:09:00,47,131302,131348,47,36,1,8,2
2017-11-07 16:10:12,2017-11-07 16:11:57,70,131420,131489,70,16,24,20,10
2017-11-07 16:11:57,2017-11-07 16:13:27,91,131489,131579,91,9,30,26,26
2017-11-07 16:13:44,2017-11-07 16:19:17,323,131596,131918,323,2,113,128,80
2017-11-07 16:19:17,2017-11-07 16:26:08,303,131918,132220,303,58,87,84,74
2017-11-07 16:26:08,2017-11-07 16:36:16,349,132220,132568,349,4,103,131,111
2017-11-07 16:36:16,2017-11-07 16:44:01,375,132568,132942,375,12,139,100,124
2017-11-07 16:45:41,2017-11-07 16:47:19,99,133042,133140,99,78,5,7,9
2017-11-07 16:47:38,2017-11-07 16:48:00,23,133159,133181,23,4,4,6,9
2017-11-07 16:48:07,2017-11-07 16:49:40,94,133188,133281,94,2,26,33,33
2017-11-07 16:49:40,2017-11-07 16:50:24,45,133281,133325,45,7,13,11,14
2017-11-07 17:31:21,2017-11-07 17:31:48,28,134954,134981,28,2,5,12,9
2017-11-07 17:32:02,2017-11-07 17:33:43,76,134995,135070,76,2,20,27,27
2017-11-07 17:33:50,2017-11-07 17:50:25,739,135077,135815,739,2,253,255,229
2017-11-07 17:50:25,2017-11-07 17:51:07,42,135815,135856,42,5,14,8,15
2017-11-07 17:51:07,2017-11-07 18:00:30,277,135856,136132,277,22,84,76,95
2017-11-07 18:00:47,2017-11-07 18:01:34,38,136147,136184,38,2,7,8,21
2017-11-07 18:01:47,2017-11-07 18:04:05,87,136197,136283,87,3,12,52,20
2017-11-07 18:04:05,2017-11-07 18:16:49,707,136283,136989,707,3,248,226,230
2017-11-07 18:17:07,2017-11-07 18:25:09,330,137004,137333,330,11,97,76,146
2017-11-07 18:25:31,2017-11-07 18:28:47,180,137351,137530,180,1,65,41,73
2017-11-07 18:28:47,2017-11-07 18:29:24,34,137530,137563,34,20,6,6,2
2017-11-07 18:29:24,2017-11-07 18:31:15,51,137563,137613,51,1,14,23,13
2017-11-07 18:31:42,2017-11-07 18:35:26,169,137640,137808,169,3,55,33,78
2017-11-07 18:35:26,2017-11-07 18:39:08,73,137808,137880,73,3,26,24,20
2017-11-07 18:39:08,2017-11-07 18:42:08,181,137880,138060,181,23,68,37,53
2017-11-07 19:06:10,2017-11-07 19:06:42,29,138385,138413,29,2,10,6,11
2017-11-07 19:06:55,2017-11-07 19:07:18,24,138426,138449,24,2,5,9,8
2017-11-07 19:07:32,2017-11-07 19:07:54,23,138463,138485,23,5,3,11,4
2017-11-07 19:08:53,2017-11-07 19:09:21,29,138544,138572,29,7,6,8,8
