起始时刻,结束时刻,记录数,原始开始索引,原始结束索引,总秒数,怠速秒数,加速秒数,匀速秒数,减速秒数
2017-12-22 11:27:27,2017-12-22 11:33:02,121,103692,103812,121,6,27,44,44
2017-12-22 11:33:02,2017-12-22 11:33:44,43,103812,103854,43,30,2,10,1
2017-12-22 11:33:58,2017-12-22 11:42:14,347,103868,104214,347,24,134,87,102
2017-12-22 11:42:14,2017-12-22 11:43:11,58,104214,104271,58,5,14,19,20
2017-12-22 11:43:58,2017-12-22 11:44:24,27,104318,104344,27,9,9,4,5
2017-12-22 11:44:24,2017-12-22 11:44:52,29,104344,104372,29,11,8,3,7
2017-12-22 11:45:24,2017-12-22 11:50:19,209,104404,104612,209,6,104,44,55
2017-12-22 11:50:19,2017-12-22 12:00:26,608,104612,105219,608,47,222,168,171
2017-12-22 12:00:26,2017-12-22 12:04:23,238,105219,105456,238,18,88,53,79
2017-12-22 12:04:23,2017-12-22 12:05:59,97,105456,105552,97,28,43,3,23
2017-12-22 12:05:59,2017-12-22 12:13:58,387,105552,105938,387,99,139,62,87
2017-12-22 12:13:58,2017-12-22 12:15:56,72,105938,106009,72,3,23,16,30
2017-12-22 12:15:56,2017-12-22 12:18:36,159,106009,106167,159,40,55,20,44
2017-12-22 12:18:36,2017-12-22 12:21:33,178,106167,106344,178,134,22,6,16
2017-12-22 12:21:33,2017-12-22 12:22:19,47,106344,106390,47,3,21,10,13
2017-12-22 12:22:19,2017-12-22 12:24:20,120,106390,106509,120,35,38,8,39
2017-12-22 12:24:20,2017-12-22 12:27:45,202,106509,106710,202,10,88,49,55
2017-12-22 12:27:45,2017-12-22 12:28:44,60,106710,106769,60,12,19,9,20
2017-12-22 12:28:44,2017-12-22 12:30:30,61,106769,106829,61,3,24,11,23
2017-12-22 12:30:30,2017-12-22 12:37:27,209,106829,107037,209,10,94,52,53
2017-12-22 12:37:27,2017-12-22 12:39:04,98,107037,107134,98,34,36,14,14
2017-12-22 12:52:41,2017-12-22 12:54:13,93,107373,107465,93,47,19,11,16
2017-12-22 12:54:13,2017-12-22 12:55:09,57,107465,107521,57,15,19,5,18
2017-12-22 12:55:09,2017-12-22 13:01:10,201,107521,107721,201,18,86,33,64
2017-12-22 13:19:40,2017-12-22 13:20:25,46,108102,108147,46,5,14,7,20
2017-12-22 13:22:50,2017-12-22 13:25:03,134,108171,108304,134,85,24,7,18
2017-12-22 13:25:03,2017-12-22 13:28:11,189,108304,108492,189,4,79,36,70
2017-12-22 13:28:55,2017-12-22 13:36:25,279,108536,108814,279,38,83,67,91
2017-12-22 13:37:15,2017-12-22 13:39:55,161,108864,109024,161,14,68,24,55
2017-12-22 13:39:55,2017-12-22 13:40:53,59,109024,109082,59,5,27,3,24
2017-12-22 13:41:04,2017-12-22 13:42:59,75,109093,109167,75,3,34,12,26
2017-12-22 13:42:59,2017-12-22 13:43:35,37,109167,109203,37,13,10,4,10
2017-12-22 13:54:54,2017-12-22 13:57:04,131,109344,109474,131,7,53,15,56
2017-12-22 13:57:04,2017-12-22 14:03:57,192,109474,109665,192,116,23,14,39
2017-12-22 14:03:57,2017-12-22 14:06:23,147,109665,109811,147,77,24,11,35
2017-12-22 14:06:23,2017-12-22 14:07:48,86,109811,109896,86,5,28,24,29
2017-12-22 14:08:33,2017-12-22 14:15:06,116,109941,110056,116,2,27,33,54
2017-12-22 14:15:10,2017-12-22 14:15:33,24,110060,110083,24,8,5,3,8
2017-12-22 14:15:33,2017-12-22 14:17:40,33,110083,110115,33,8,7,10,8
2017-12-22 14:18:04,2017-12-22 14:20:32,146,110139,110284,146,55,37,20,34
2017-12-22 14:20:32,2017-12-22 14:23:00,66,110284,110349,66,36,8,3,19
2017-12-22 14:23:17,2017-12-22 14:26:35,199,110366,110564,199,92,41,21,45
2017-12-22 14:26:42,2017-12-22 14:28:01,80,110571,110650,80,11,27,18,24
2017-12-22 14:28:01,2017-12-22 14:30:43,101,110650,110750,101,27,31,15,28
2017-12-22 14:50:03,2017-12-22 14:50:40,38,110791,110828,38,6,16,7,9
2017-12-22 14:50:40,2017-12-22 14:52:34,115,110828,110942,115,23,41,20,31
2017-12-22 14:52:34,2017-12-22 14:59:50,328,110942,111269,328,2,117,99,110
2017-12-22 15:02:56,2017-12-22 15:07:20,66,111280,111345,66,8,19,15,24
2017-12-22 15:07:20,2017-12-22 15:08:37,78,111345,111422,78,5,22,16,35
2017-12-22 15:08:37,2017-12-22 15:10:57,141,111422,111562,141,65,35,16,25
2017-12-22 15:10:57,2017-12-22 15:12:46,110,111562,111671,110,50,25,6,29
2017-12-22 15:14:04,2017-12-22 15:17:43,220,111749,111968,220,155,30,16,19
2017-12-22 15:17:43,2017-12-22 15:19:00,78,111968,112045,78,23,25,9,21
2017-12-22 15:19:00,2017-12-22 15:19:24,25,112045,112069,25,12,5,3,5
2017-12-22 15:19:24,2017-12-22 15:20:56,93,112069,112161,93,20,30,12,31
2017-12-22 15:21:44,2017-12-22 15:22:25,42,112209,112250,42,22,11,6,3
2017-12-22 15:22:25,2017-12-22 15:26:01,217,112250,112466,217,109,44,29,35
2017-12-22 15:26:14,2017-12-22 15:27:49,96,112479,112574,96,61,11,8,16
2017-12-22 15:27:49,2017-12-22 15:28:13,25,112574,112598,25,2,7,8,8
2017-12-22 15:28:13,2017-12-22 15:33:59,347,112598,112944,347,70,135,67,75
2017-12-22 15:34:39,2017-12-22 15:36:28,110,112984,113093,110,2,48,33,27
2017-12-22 15:36:28,2017-12-22 15:46:55,408,113093,113500,408,84,143,59,122
2017-12-22 15:47:12,2017-12-22 15:53:12,109,113517,113625,109,10,47,33,19
2017-12-22 15:53:12,2017-12-22 15:55:34,143,113625,113767,143,20,51,25,47
2017-12-22 15:55:51,2017-12-22 15:56:28,38,113784,113821,38,8,10,14,6
2017-12-22 15:56:28,2017-12-22 15:57:27,60,113821,113880,60,16,16,11,17
2017-12-22 15:57:40,2017-12-22 15:58:07,28,113893,113920,28,6,14,3,5
2017-12-22 15:58:07,2017-12-22 15:59:36,88,113920,114007,88,46,19,13,10
2017-12-22 15:59:36,2017-12-22 16:00:18,43,114007,114049,43,15,13,7,8
2017-12-22 16:00:18,2017-12-22 16:03:07,170,114049,114218,170,107,30,13,20
2017-12-22 16:03:11,2017-12-22 16:04:51,101,114222,114322,101,8,32,21,40
2017-12-22 16:04:51,2017-12-22 16:05:23,33,114322,114354,33,12,10,4,7
2017-12-22 16:05:49,2017-12-22 16:06:21,33,114380,114412,33,5,11,6,11
2017-12-22 16:06:21,2017-12-22 16:08:12,112,114412,114523,112,74,19,4,15
2017-12-22 16:08:12,2017-12-22 16:08:57,46,114523,114568,46,4,22,7,13
2017-12-22 16:08:57,2017-12-22 16:10:24,88,114568,114655,88,5,40,14,29
2017-12-22 16:10:24,2017-12-22 16:12:04,101,114655,114755,101,52,24,5,20
2017-12-22 16:12:04,2017-12-22 16:13:11,66,114755,114820,66,7,24,14,21
2017-12-22 16:13:11,2017-12-22 16:15:05,115,114820,114934,115,8,45,26,36
2017-12-22 16:15:05,2017-12-22 16:15:57,53,114934,114986,53,4,22,5,22
2017-12-22 16:15:57,2017-12-22 16:16:26,30,114986,115015,30,8,11,3,8
2017-12-22 16:16:26,2017-12-22 16:18:41,51,115015,115065,51,5,22,12,12
2017-12-22 16:18:41,2017-12-22 16:21:58,112,115065,115176,112,8,52,16,36
2017-12-22 16:21:58,2017-12-22 16:22:18,21,115176,115196,21,15,1,2,3
2017-12-22 16:22:25,2017-12-22 16:24:12,108,115203,115310,108,3,49,28,28
2017-12-22 16:24:12,2017-12-22 16:26:13,61,115310,115370,61,14,30,11,6
2017-12-22 16:26:13,2017-12-22 16:28:34,142,115370,115511,142,32,45,22,43
2017-12-22 16:28:34,2017-12-22 16:29:58,85,115511,115595,85,2,34,17,32
2017-12-22 16:29:58,2017-12-22 16:31:54,117,115595,115711,117,11,40,35,31
2017-12-22 16:31:54,2017-12-22 16:32:22,29,115711,115739,29,9,6,5,9
2017-12-22 16:32:22,2017-12-22 16:32:42,21,115739,115759,21,11,3,3,4
2017-12-22 16:49:10,2017-12-22 16:52:42,213,115782,115994,213,71,66,28,48
2017-12-22 16:52:42,2017-12-22 16:54:27,106,115994,116099,106,69,22,2,13
2017-12-22 16:54:27,2017-12-22 16:55:32,66,116099,116164,66,30,11,5,20
2017-12-22 16:56:09,2017-12-22 16:57:17,69,116201,116269,69,50,9,1,9
2017-12-22 16:57:20,2017-12-22 17:00:44,125,116272,116396,125,17,47,17,44
2017-12-22 17:00:44,2017-12-22 17:01:28,45,116396,116440,45,20,11,6,8
2017-12-22 17:01:28,2017-12-22 17:02:46,79,116440,116518,79,30,19,9,21
2017-12-22 17:02:46,2017-12-22 17:06:57,22,116518,116539,22,2,1,11,8
2017-12-22 17:06:57,2017-12-22 17:11:05,246,116539,116784,246,58,86,46,56
2017-12-22 17:11:05,2017-12-22 17:11:54,50,116784,116833,50,40,6,0,4
2017-12-22 17:12:01,2017-12-22 17:15:18,198,116840,117037,198,55,56,38,49
2017-12-22 17:15:18,2017-12-22 17:15:50,33,117037,117069,33,10,11,3,9
2017-12-22 17:15:50,2017-12-22 17:17:55,126,117069,117194,126,53,36,16,21
2017-12-22 17:17:55,2017-12-22 17:19:57,123,117194,117316,123,19,60,16,28
2017-12-22 17:19:57,2017-12-22 17:20:35,39,117316,117354,39,26,5,3,5
2017-12-22 17:20:35,2017-12-22 17:22:12,98,117354,117451,98,70,8,10,10
2017-12-22 17:24:02,2017-12-22 17:24:32,31,117561,117591,31,18,6,2,5
2017-12-22 17:24:32,2017-12-22 17:29:22,95,117591,117685,95,9,29,27,30
2017-12-22 17:38:01,2017-12-22 17:38:44,44,117764,117807,44,21,9,8,6
2017-12-22 17:38:51,2017-12-22 17:39:23,33,117814,117846,33,8,11,7,7
2017-12-22 17:39:23,2017-12-22 17:42:40,77,117846,117922,77,5,33,5,34
2017-12-22 17:42:43,2017-12-22 17:43:22,40,117925,117964,40,2,11,17,10
2017-12-22 17:43:41,2017-12-22 17:44:06,26,117983,118008,26,4,10,5,7
2017-12-22 17:44:06,2017-12-22 17:49:53,146,118008,118153,146,3,54,38,51
2017-12-22 17:49:53,2017-12-22 17:52:41,111,118153,118263,111,26,27,23,35
2017-12-22 17:52:57,2017-12-22 17:54:01,65,118279,118343,65,18,23,12,12
2017-12-22 17:54:01,2017-12-22 17:54:52,52,118343,118394,52,9,18,9,16
2017-12-22 17:54:52,2017-12-22 17:56:29,98,118394,118491,98,74,15,1,8
2017-12-22 17:56:29,2017-12-22 17:57:12,44,118491,118534,44,5,13,11,15
2017-12-22 17:57:12,2017-12-22 17:58:21,70,118534,118603,70,18,29,10,13
2017-12-22 17:58:21,2017-12-22 18:01:55,92,118603,118694,92,3,38,15,36
2017-12-22 18:02:27,2017-12-22 18:03:58,92,118726,118817,92,5,36,22,29
2017-12-22 18:04:25,2017-12-22 18:04:58,34,118844,118877,34,19,7,1,7
2017-12-22 18:04:58,2017-12-22 18:05:24,27,118877,118903,27,19,3,1,4
2017-12-22 18:06:32,2017-12-22 18:06:56,25,118971,118995,25,9,6,1,9
2017-12-22 18:06:56,2017-12-22 18:08:57,122,118995,119116,122,63,29,14,16
2017-12-22 18:08:57,2017-12-22 18:11:03,127,119116,119242,127,53,22,22,30
2017-12-22 18:11:03,2017-12-22 18:14:02,124,119242,119365,124,39,26,20,39
2017-12-22 18:14:02,2017-12-22 18:14:24,23,119365,119387,23,2,5,7,9
2017-12-22 18:14:24,2017-12-22 18:15:16,53,119387,119439,53,27,10,5,11
2017-12-22 18:15:30,2017-12-22 18:16:17,48,119453,119500,48,3,13,14,18
2017-12-22 18:16:17,2017-12-22 18:17:04,48,119500,119547,48,22,11,2,13
2017-12-22 18:17:04,2017-12-22 18:17:54,51,119547,119597,51,6,20,9,16
2017-12-22 18:17:54,2017-12-22 18:18:14,21,119597,119617,21,11,6,0,4
2017-12-22 18:18:26,2017-12-22 18:19:01,36,119629,119664,36,9,13,1,13
2017-12-22 18:19:01,2017-12-22 18:19:44,44,119664,119707,44,7,15,7,15
2017-12-22 18:19:44,2017-12-22 18:20:56,73,119707,119779,73,15,26,12,20
2017-12-22 18:20:56,2017-12-22 18:24:52,237,119779,120015,237,11,94,54,78
2017-12-22 18:24:52,2017-12-22 18:27:07,51,120015,120065,51,30,8,5,8
2017-12-22 18:29:10,2017-12-22 18:31:43,154,120188,120341,154,8,54,48,44
2017-12-22 18:31:43,2017-12-22 18:34:22,160,120341,120500,160,13,66,30,51
2017-12-22 18:34:22,2017-12-22 18:35:14,53,120500,120552,53,20,14,7,12
2017-12-22 18:41:44,2017-12-22 18:44:40,177,120589,120765,177,44,59,27,47
2017-12-22 18:44:45,2017-12-22 18:46:04,80,120770,120849,80,11,40,10,19
2017-12-22 18:46:04,2017-12-22 18:46:28,25,120849,120873,25,18,4,0,3
2017-12-22 18:47:30,2017-12-22 18:47:54,25,120935,120959,25,4,13,2,6
2017-12-22 18:47:54,2017-12-22 18:51:32,219,120959,121177,219,13,75,67,64
2017-12-22 18:51:32,2017-12-22 18:53:53,142,121177,121318,142,83,23,17,19
2017-12-22 18:53:53,2017-12-22 19:00:41,409,121318,121726,409,77,152,56,124
2017-12-22 19:00:41,2017-12-22 19:02:25,105,121726,121830,105,24,34,22,25
2017-12-22 19:02:25,2017-12-22 19:03:16,52,121830,121881,52,14,19,2,17
2017-12-22 19:03:16,2017-12-22 19:05:14,119,121881,121999,119,26,29,27,37
2017-12-22 19:05:22,2017-12-22 19:06:09,48,122007,122054,48,22,11,4,11
2017-12-22 19:51:00,2017-12-22 19:55:03,37,122109,122145,37,7,11,5,14
2017-12-22 19:55:03,2017-12-22 19:55:38,36,122145,122180,36,27,5,0,4
2017-12-22 19:55:38,2017-12-22 19:56:48,71,122180,122250,71,7,28,8,28
2017-12-22 19:56:48,2017-12-22 19:57:49,62,122250,122311,62,9,30,10,13
2017-12-22 19:57:49,2017-12-22 19:59:46,118,122311,122428,118,28,40,20,30
2017-12-22 19:59:49,2017-12-22 20:01:10,82,122431,122512,82,42,21,4,15
2017-12-22 20:01:10,2017-12-22 20:01:39,30,122512,122541,30,18,3,1,8
2017-12-22 20:01:39,2017-12-22 20:02:20,42,122541,122582,42,13,11,8,10
2017-12-22 20:15:39,2017-12-22 20:22:00,207,122626,122832,207,3,87,43,74
2017-12-22 20:22:00,2017-12-22 20:24:02,123,122832,122954,123,10,55,25,33
2017-12-22 20:24:02,2017-12-22 20:37:31,570,122954,123523,570,48,204,177,141
2017-12-22 20:37:31,2017-12-22 20:39:11,101,123523,123623,101,34,32,6,29
2017-12-22 20:39:11,2017-12-22 20:44:07,178,123623,123800,178,40,41,57,40
2017-12-22 20:44:07,2017-12-22 20:45:22,76,123800,123875,76,2,28,19,27
2017-12-22 20:59:29,2017-12-22 21:02:22,70,123998,124067,70,3,25,8,34
2017-12-22 21:02:22,2017-12-22 21:03:25,64,124067,124130,64,9,28,10,17
2017-12-22 21:03:39,2017-12-22 21:04:48,70,124144,124213,70,7,32,7,24
2017-12-22 21:04:48,2017-12-22 21:08:51,244,124213,124456,244,71,80,48,45
2017-12-22 21:08:51,2017-12-22 21:12:52,28,124456,124483,28,8,6,5,9
2017-12-22 21:12:52,2017-12-22 21:13:38,47,124483,124529,47,30,7,2,8
2017-12-22 21:13:38,2017-12-22 21:15:27,62,124529,124590,62,16,29,3,14
2017-12-22 21:15:27,2017-12-22 21:17:35,129,124590,124718,129,8,47,38,36
2017-12-22 21:17:35,2017-12-22 21:20:56,140,124718,124857,140,14,63,30,33
2017-12-22 21:20:56,2017-12-22 21:23:49,174,124857,125030,174,4,71,44,55
2017-12-22 21:23:49,2017-12-22 21:24:44,56,125030,125085,56,43,5,2,6
2017-12-22 21:25:10,2017-12-22 21:26:25,76,125111,125186,76,3,37,11,25
2017-12-22 21:26:45,2017-12-22 21:28:50,126,125206,125331,126,29,47,27,23
2017-12-22 21:28:50,2017-12-22 21:32:13,89,125331,125419,89,25,30,8,26
2017-12-22 21:32:13,2017-12-22 21:36:43,271,125419,125689,271,9,107,73,82
2017-12-22 21:37:00,2017-12-22 21:41:55,294,125706,125999,294,36,129,49,80
2017-12-22 21:42:18,2017-12-22 21:45:47,154,126022,126175,154,7,85,19,43
2017-12-22 21:45:47,2017-12-22 21:49:29,101,126175,126275,101,7,54,14,26
2017-12-22 21:49:29,2017-12-22 21:51:27,119,126275,126393,119,51,36,11,21
2017-12-22 21:51:27,2017-12-22 21:52:58,91,126393,126483,91,34,25,7,25
2017-12-22 21:52:58,2017-12-22 21:58:34,335,126483,126817,335,22,141,80,92
2017-12-22 21:58:34,2017-12-22 22:00:49,134,126817,126950,134,81,25,4,24
2017-12-22 22:00:49,2017-12-22 22:01:28,40,126950,126989,40,12,10,6,12
2017-12-22 22:45:49,2017-12-22 22:46:10,22,127166,127187,22,3,2,14,3
2017-12-22 22:47:12,2017-12-22 22:49:03,112,127249,127360,112,11,44,18,39
2017-12-22 22:49:03,2017-12-22 22:51:01,74,127360,127433,74,16,25,14,19
2017-12-22 22:51:01,2017-12-22 22:51:50,50,127433,127482,50,14,20,5,11
2017-12-22 22:52:09,2017-12-22 22:52:49,40,127501,127540,40,9,9,8,14
2017-12-22 22:52:49,2017-12-22 22:54:02,74,127540,127613,74,38,18,8,10
2017-12-22 22:54:02,2017-12-22 22:55:00,59,127613,127671,59,4,29,11,15
2017-12-22 22:55:00,2017-12-22 22:56:59,120,127671,127790,120,71,26,5,18
2017-12-22 22:56:59,2017-12-22 22:59:15,137,127790,127926,137,8,54,23,52
2017-12-22 22:59:15,2017-12-22 23:04:31,36,127926,127961,36,3,8,7,18
2017-12-22 23:04:31,2017-12-22 23:06:29,119,127961,128079,119,78,16,11,14
2017-12-22 23:06:29,2017-12-22 23:12:00,38,128079,128116,38,3,2,11,22
2017-12-22 23:12:00,2017-12-22 23:13:31,92,128116,128207,92,33,24,15,20
2017-12-22 23:13:31,2017-12-22 23:14:40,70,128207,128276,70,10,27,13,20
2017-12-22 23:14:40,2017-12-22 23:16:34,115,128276,128390,115,88,8,9,10
2017-12-22 23:16:34,2017-12-22 23:19:56,203,128390,128592,203,69,68,17,49
2017-12-22 23:19:56,2017-12-22 23:22:28,153,128592,128744,153,77,37,11,28
2017-12-22 23:22:45,2017-12-22 23:23:21,37,128761,128797,37,4,12,6,15
2017-12-22 23:23:27,2017-12-22 23:24:47,81,128803,128883,81,52,12,4,13
2017-12-22 23:24:47,2017-12-22 23:27:27,161,128883,129043,161,28,56,34,43
2017-12-22 23:27:27,2017-12-22 23:30:08,119,129043,129161,119,4,64,14,37
2017-12-22 23:30:08,2017-12-22 23:32:54,167,129161,129327,167,32,58,43,34
2017-12-22 23:32:54,2017-12-22 23:35:13,40,129327,129366,40,9,17,7,7
2017-12-22 23:35:13,2017-12-22 23:35:50,38,129366,129403,38,1,19,9,9
2017-12-22 23:35:59,2017-12-22 23:39:03,73,129412,129484,73,3,28,25,17
2017-12-22 23:39:03,2017-12-22 23:40:29,87,129484,129570,87,28,20,22,17
2017-12-22 23:40:29,2017-12-22 23:41:29,61,129570,129630,61,40,11,2,8
2017-12-22 23:41:29,2017-12-22 23:46:12,284,129630,129913,284,26,117,57,84
2017-12-22 23:46:12,2017-12-22 23:55:17,292,129913,130204,292,4,94,129,65
2017-12-22 23:55:17,2017-12-22 23:56:59,103,130204,130306,103,22,50,13,18
2017-12-22 23:56:59,2017-12-23 00:00:06,89,130306,130394,89,15,46,19,9
2017-12-23 00:00:06,2017-12-23 00:01:35,89,130394,130482,89,8,16,26,39
2017-12-23 00:01:35,2017-12-23 00:05:58,264,130482,130745,264,11,73,113,67
2017-12-23 00:30:04,2017-12-23 00:30:47,44,130823,130866,44,2,11,15,16
2017-12-23 00:30:47,2017-12-23 00:32:43,117,130866,130982,117,66,21,9,21
2017-12-23 00:33:06,2017-12-23 00:33:33,28,131005,131032,28,8,9,4,7
2017-12-23 00:33:33,2017-12-23 00:37:15,136,131032,131167,136,41,48,17,30
2017-12-23 00:37:15,2017-12-23 00:40:10,176,131167,131342,176,48,58,35,35
2017-12-23 00:58:56,2017-12-23 00:59:18,23,132101,132123,23,15,2,1,5
2017-12-23 01:19:03,2017-12-23 01:20:05,63,132954,133016,63,7,27,7,22
2017-12-23 01:20:05,2017-12-23 01:22:54,170,133016,133185,170,126,16,9,19
2017-12-23 01:31:56,2017-12-23 01:33:18,83,133322,133404,83,13,33,16,21
2017-12-23 01:33:18,2017-12-23 01:38:20,256,133404,133659,256,85,62,61,48
2017-12-23 01:38:20,2017-12-23 01:39:13,54,133659,133712,54,23,16,6,9
2017-12-23 01:39:13,2017-12-23 01:39:37,25,133712,133736,25,5,5,4,11
2017-12-23 01:39:37,2017-12-23 01:41:58,47,133736,133782,47,7,23,3,14
2017-12-23 01:44:49,2017-12-23 01:45:11,23,133953,133975,23,4,10,1,8
2017-12-23 01:45:11,2017-12-23 01:50:39,273,133975,134247,273,18,95,92,68
2017-12-23 01:50:39,2017-12-23 01:56:26,63,134247,134309,63,23,17,6,17
2017-12-23 01:56:26,2017-12-23 02:04:24,198,134309,134506,198,24,64,46,64
2017-12-23 02:04:59,2017-12-23 02:05:25,27,134541,134567,27,20,1,4,2
2017-12-23 02:05:25,2017-12-23 02:07:13,109,134567,134675,109,2,55,21,31
2017-12-23 02:07:13,2017-12-23 02:10:31,199,134675,134873,199,58,67,27,47
2017-12-23 02:11:05,2017-12-23 02:11:35,31,134907,134937,31,3,12,7,9
2017-12-23 02:11:53,2017-12-23 02:13:38,106,134955,135060,106,50,29,15,12
2017-12-23 02:13:38,2017-12-23 02:16:14,157,135060,135216,157,26,66,38,27
2017-12-23 02:16:14,2017-12-23 02:21:48,335,135216,135550,335,14,126,104,91
2017-12-23 02:21:48,2017-12-23 02:23:03,76,135550,135625,76,5,40,12,19
2017-12-23 02:23:03,2017-12-23 02:23:44,42,135625,135666,42,11,19,3,9
2017-12-23 02:23:44,2017-12-23 02:25:45,122,135666,135787,122,13,51,22,36
2017-12-23 02:25:45,2017-12-23 02:28:39,108,135787,135894,108,30,50,18,10
2017-12-23 02:28:39,2017-12-23 02:32:14,166,135894,136059,166,27,61,41,37
2017-12-23 02:32:14,2017-12-23 02:34:27,134,136059,136192,134,19,59,25,31
2017-12-23 02:34:27,2017-12-23 02:36:28,122,136192,136313,122,25,51,18,28
2017-12-23 02:36:28,2017-12-23 02:37:04,37,136313,136349,37,27,2,4,4
2017-12-23 03:04:46,2017-12-23 03:05:27,42,136415,136456,42,11,18,5,8
2017-12-23 03:05:27,2017-12-23 03:06:22,56,136456,136511,56,23,20,5,8
2017-12-23 03:06:22,2017-12-23 03:08:03,102,136511,136612,102,9,44,28,21
2017-12-23 03:08:03,2017-12-23 03:09:38,96,136612,136707,96,36,31,11,18
2017-12-23 03:09:38,2017-12-23 03:13:21,224,136707,136930,224,9,93,50,72
2017-12-23 03:30:20,2017-12-23 03:30:40,21,137111,137131,21,2,3,13,3
2017-12-23 03:30:45,2017-12-23 03:32:21,97,137136,137232,97,27,30,13,27
2017-12-23 03:32:21,2017-12-23 03:35:29,189,137232,137420,189,52,56,39,42
2017-12-23 05:10:38,2017-12-23 05:12:46,129,137501,137629,129,44,33,13,39
2017-12-23 05:12:46,2017-12-23 05:13:08,23,137629,137651,23,13,2,1,7
2017-12-23 05:13:08,2017-12-23 05:13:35,28,137651,137678,28,4,14,4,6
2017-12-23 05:14:08,2017-12-23 05:19:44,182,137711,137892,182,99,35,13,35
2017-12-23 05:19:44,2017-12-23 05:21:53,130,137892,138021,130,46,48,13,23
2017-12-23 05:21:53,2017-12-23 05:26:01,210,138021,138230,210,8,84,59,59
2017-12-23 05:26:40,2017-12-23 05:27:51,72,138269,138340,72,4,37,13,18
2017-12-23 05:27:51,2017-12-23 05:31:02,192,138340,138531,192,3,76,56,57
2017-12-23 05:31:02,2017-12-23 05:34:40,168,138531,138698,168,21,60,54,33
2017-12-23 05:34:40,2017-12-23 05:44:23,361,138698,139058,361,78,110,66,107
2017-12-23 05:44:23,2017-12-23 05:45:05,43,139058,139100,43,14,10,6,13
2017-12-23 07:38:28,2017-12-23 07:39:08,41,139385,139425,41,5,15,8,13
2017-12-23 07:39:08,2017-12-23 07:41:08,121,139425,139545,121,24,38,21,38
2017-12-23 07:41:08,2017-12-23 07:47:11,230,139545,139774,230,15,114,55,46
2017-12-23 07:47:11,2017-12-23 07:54:50,372,139774,140145,372,6,141,130,95
2017-12-23 07:54:50,2017-12-23 07:58:26,217,140145,140361,217,14,105,32,66
2017-12-23 07:58:26,2017-12-23 08:01:14,169,140361,140529,169,105,32,12,20
2017-12-23 08:01:14,2017-12-23 08:02:59,106,140529,140634,106,29,39,11,27
2017-12-23 08:02:59,2017-12-23 08:07:28,200,140634,140833,200,4,90,45,61
2017-12-23 08:07:28,2017-12-23 08:09:57,150,140833,140982,150,31,65,11,43
2017-12-23 08:09:57,2017-12-23 08:11:05,69,140982,141050,69,17,28,4,20
2017-12-23 08:11:05,2017-12-23 08:12:58,114,141050,141163,114,64,22,13,15
2017-12-23 08:12:58,2017-12-23 08:24:05,613,141163,141775,613,8,241,189,175
2017-12-23 08:24:05,2017-12-23 08:25:37,93,141775,141867,93,16,27,16,34
2017-12-23 08:25:37,2017-12-23 08:26:06,30,141867,141896,30,3,13,3,11
2017-12-23 08:26:06,2017-12-23 08:28:55,134,141896,142029,134,97,13,7,17
2017-12-23 08:28:55,2017-12-23 08:32:05,191,142029,142219,191,52,69,21,49
2017-12-23 08:32:05,2017-12-23 08:33:51,107,142219,142325,107,56,23,9,19
2017-12-23 08:33:51,2017-12-23 08:34:46,56,142325,142380,56,35,10,3,8
2017-12-23 08:34:46,2017-12-23 08:38:20,215,142380,142594,215,131,38,23,23
2017-12-23 08:38:20,2017-12-23 08:41:25,186,142594,142779,186,113,25,23,25
2017-12-23 08:41:25,2017-12-23 08:41:49,25,142779,142803,25,15,4,2,4
2017-12-23 08:42:30,2017-12-23 08:43:49,80,142844,142923,80,16,26,15,23
2017-12-23 08:43:49,2017-12-23 08:46:05,98,142923,143020,98,38,26,12,22
2017-12-23 08:46:05,2017-12-23 08:48:03,119,143020,143138,119,65,30,8,16
2017-12-23 08:48:03,2017-12-23 08:50:15,133,143138,143270,133,69,26,16,22
2017-12-23 08:50:35,2017-12-23 08:52:31,79,143290,143368,79,2,32,17,28
2017-12-23 08:52:31,2017-12-23 08:52:54,24,143368,143391,24,19,2,0,3
2017-12-23 08:52:54,2017-12-23 09:00:53,338,143391,143728,338,10,131,97,100
2017-12-23 09:00:53,2017-12-23 09:08:20,357,143728,144084,357,178,65,49,65
2017-12-23 09:08:20,2017-12-23 09:09:42,83,144084,144166,83,66,8,0,9
2017-12-23 09:11:00,2017-12-23 09:13:39,159,144178,144336,159,62,31,27,39
2017-12-23 09:25:41,2017-12-23 09:42:10,885,144363,145247,885,3,292,356,234
2017-12-23 09:42:10,2017-12-23 09:50:09,355,145247,145601,355,33,59,170,93
2017-12-23 09:50:09,2017-12-23 09:50:41,33,145601,145633,33,14,7,6,6
2017-12-23 09:50:58,2017-12-23 10:09:19,959,145650,146608,959,9,287,426,237
2017-12-23 10:14:00,2017-12-23 10:17:33,161,146620,146780,161,67,43,21,30
2017-12-23 10:17:33,2017-12-23 10:21:15,163,146780,146942,163,3,54,60,46
2017-12-23 10:21:15,2017-12-23 10:23:34,140,146942,147081,140,14,54,29,43
2017-12-23 10:23:34,2017-12-23 10:25:22,109,147081,147189,109,61,19,10,19
2017-12-23 10:25:22,2017-12-23 10:29:36,199,147189,147387,199,18,70,61,50
2017-12-23 10:29:36,2017-12-23 10:31:23,108,147387,147494,108,34,36,21,17
